gene,is_known,p_S1,p_S2,p_mean,p_max,p_fisher,p_bonf,p_hmp
OR5R1,False,0.20739630184907545,0.590818363273453,0.33934547127568526,0.20739630184907543,0.379776845552497,0.4147926036981509,0.554092973906447
P2RX3,False,0.0034982508745627187,0.0019960079840319,4.028674320777359e-05,0.001996007984031878,8.987989838049604e-05,0.0039920159680638,0.05041584516516805
PRG2,False,0.028985507246376812,0.0019960079840319,0.000367433490093827,0.001996007984031878,0.0006223822167330528,0.0039920159680638,0.061113233135213565
RP11-659P15.1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
MS4A14,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-804A23.4,False,0.3548225887056472,0.0019960079840319,0.010755528937450243,0.001996007984031878,0.005844829940917284,0.0039920159680638,0.06300543647227642
CD6,False,0.01999000499750125,0.0119760479041916,0.0011482520904878557,0.0119760479041916,0.0022353780025738956,0.0239520958083832,0.12238655339374833
FADS2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
FADS3,False,0.6591704147926037,0.1596806387225549,0.3394145814157823,0.1596806387225549,0.34222682216399924,0.3193612774451098,0.5070345173731017
RAB3IL1,False,0.13843078460769614,0.0019960079840319,0.0025195872585311863,0.001996007984031878,0.002540381992104046,0.0039920159680638,0.0627317621103377
CTD-2531D15.4,False,0.6676661669165417,0.9441117764471058,0.9237846064764279,0.6676661669165417,0.9212446427811095,1.0,0.8844102879037022
RP11-831H9.3,False,0.3288355822088955,0.3772455089820359,0.29650840498784015,0.3288355822088955,0.38295474929231155,0.657671164417791,0.5927740031238566
B3GAT3,False,0.0004997501249375312,0.1277445109780439,0.0008713071580852549,0.0004997501249375258,0.0006804821367237812,0.0009995002498750624,0.031553214350084
RP11-727F15.9,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
SLC22A10,False,0.005997001499250375,0.0019960079840319,6.889769237161669e-05,0.001996007984031878,0.00014762800379308771,0.0039920159680638,0.05472780745674723
PLA2G16,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
ESRRA,False,0.21639180409795103,0.8662674650698603,0.5907378317713345,0.216391804097951,0.5012921991986186,0.43278360819590206,0.5884580445691028
TRMT112,False,0.0079960019990005,0.5748502994011976,0.058203750604051585,0.007996001999000524,0.029337000309240135,0.015992003998001,0.12558905811133536
RPS6KA4,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
MIR194-2HG,False,0.0004997501249375312,0.5828343313373253,0.014667245593497302,0.0004997501249375258,0.0026625872223099423,0.0009995002498750624,0.03160132852613225
ZNHIT2,False,0.013993003498250875,0.0439121756487025,0.002882316587422329,0.013993003498250833,0.005158272227993033,0.02798600699650175,0.14568144545090475
CDC42EP2,False,0.175912043978011,0.0878243512974051,0.05305000552013128,0.08782435129740507,0.07987609583815458,0.1756487025948102,0.3422829194364311
AP000769.7,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
AP000769.1,False,0.03398300849575212,0.12375249500998,0.017500188828658114,0.03398300849575209,0.027215215259043357,0.06796601699150424,0.2309181999674411
OVOL1-AS1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-770G2.5,False,0.005497251374312844,0.217564870259481,0.009388215212423057,0.005497251374312895,0.009243671149942623,0.010994502748625687,0.10355456956387848
EFEMP2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-867G23.4,False,0.07396301849075462,0.0878243512974051,0.023810951128550695,0.0739630184907546,0.03921231171863793,0.14792603698150925,0.2833723548383524
RP11-867G23.12,False,0.2813593203398301,0.0379241516966067,0.04799568453893932,0.03792415169660668,0.059116629603355175,0.0758483033932134,0.25853263328807385
RBM4,False,0.015492253873063468,0.0399201596806387,0.0028548853147852826,0.015492253873063522,0.005187764554579255,0.030984507746126936,0.1494049209032018
SPTBN2,False,0.6371814092953523,0.1197604790419161,0.27976494111526895,0.11976047904191622,0.27264972784349206,0.2395209580838322,0.44902656843343425
RP11-757G1.6,False,0.6776611694152923,0.0019960079840319,0.04367753166578525,0.001996007984031878,0.010287618804849075,0.0039920159680638,0.06308955753285284
RP11-554A11.5,False,0.001999000499750125,0.0019960079840319,2.341668097016747e-05,0.001996007984031878,5.3592820653758366e-05,0.0039920159680638,0.044693434876932524
TPCN2,False,0.5157421289355323,0.0039920159680638,0.03231100494369521,0.003992015968063756,0.014794093458175506,0.0079840319361276,0.08900959240014043
ANO1-AS1,False,0.0009995002498750624,0.0019960079840319,1.2169547560003657e-05,0.0009995002498750516,2.817924621545398e-05,0.001999000499750125,0.036496593430090485
KRTAP5-9,False,0.0004997501249375312,0.2235528942115768,0.002088799758597326,0.0004997501249375258,0.0011283231350490697,0.0009995002498750624,0.03157959565031236
FOLR1,False,0.0009995002498750624,0.029940119760479,0.00021923710028293186,0.0009995002498750516,0.00034164986530704766,0.001999000499750125,0.04398207655764851
AP000593.7,False,0.41879060469765117,0.5409181636726547,0.4711833805244663,0.41879060469765117,0.5629015344184685,0.8375812093953023,0.6870834915796545
LINC01537,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
ARAP1-AS2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-800A3.3,False,0.29985007496251875,0.3193612774451098,0.24100027765491905,0.2998500749625188,0.32040554239944696,0.5997001499250375,0.5561459156806963
THRSP,False,0.19540229885057472,0.0079840319361277,0.010425096185787686,0.007984031936127733,0.011643022988283347,0.0159680638722554,0.12385971723860605
CTD-2555I5.1,False,0.00399800099950025,0.0379241516966067,0.0008718239244516202,0.003998000999500206,0.001484993474373586,0.0079960019990005,0.08504966293997102
RP11-179A16.2,False,0.010994502748625687,0.0099800399201596,0.0005469817701094781,0.009980039920159611,0.0011101515985384447,0.0199600798403192,0.10228752799819954
DDIAS,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
TMEM126B,False,0.841079460269865,0.0059880239520958,0.1421924715379813,0.0059880239520957446,0.03168433432858031,0.0119760479041916,0.10904763983006006
SYTL2,False,0.36881559220389803,0.0578842315369261,0.0886680907061782,0.05788423153692612,0.10347176257451063,0.1157684630738522,0.31632865786985737
EED,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
GRM5-AS1,False,0.014492753623188406,0.0019960079840319,0.00017198735467782722,0.001996007984031878,0.0003312422287506944,0.0039920159680638,0.05923488777590876
NAALAD2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-867G2.5,False,0.0009995002498750624,0.8403193612774451,0.06928829154875615,0.0009995002498750516,0.006788258895343624,0.001999000499750125,0.044683617302283124
CWC15,False,0.3893053473263368,0.0558882235528942,0.09287250046916262,0.055888223552894245,0.10504111047303599,0.1117764471057884,0.3126409726010789
RP11-712B9.2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-644L4.1,False,0.1454272863568216,0.3872255489021956,0.17118128477688255,0.14542728635682156,0.21831638271739817,0.2908545727136432,0.45983055758547986
CUL5,False,0.17691154422788605,0.0019960079840319,0.003559324769795258,0.001996007984031878,0.0031599408668692153,0.0039920159680638,0.06282896198806497
TEX12,False,0.079960019990005,0.3692614770459081,0.10939253639415047,0.07996001999000502,0.13353141028542692,0.15992003998001,0.3625669228742343
NCAM1,False,0.04097951024487756,0.3053892215568862,0.05593383756992698,0.04097951024487756,0.06733974329794323,0.08195902048975512,0.26881648153960447
NNMT,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-136I14.2,False,0.0004997501249375312,0.6666666666666666,0.021573561183023227,0.0004997501249375258,0.0030007887531873223,0.0009995002498750624,0.03160303087599848
APOA1,False,0.0009995002498750624,0.0019960079840319,1.2169547560003657e-05,0.0009995002498750516,2.817924621545398e-05,0.001999000499750125,0.036496593430090485
BACE1,False,0.769615192403798,0.0059880239520958,0.1046840573097706,0.0059880239520957446,0.029401413112165264,0.0119760479041916,0.10901186699466561
FXYD2,False,0.5272363818090955,0.0039920159680638,0.03381526378758748,0.003992015968063756,0.015077413979046939,0.0079840319361276,0.089017045685679
FXYD6,False,0.22588705647176413,0.5489021956087824,0.3280966830939974,0.2258870564717641,0.3828256591868793,0.45177411294352826,0.5657393161202259
AP002962.1,False,0.29235382308845576,0.2135728542914171,0.17157691930902885,0.21357285429141704,0.23561719495547107,0.4271457085828342,0.4968194873297377
CD3G,False,0.03798100949525238,0.1776447105788423,0.0281649832145775,0.037981009495252405,0.04047356794686241,0.07596201899050475,0.25016359461275833
ATP5L,False,0.0004997501249375312,0.0079840319361277,2.7802027445011923e-05,0.0004997501249375258,5.3592820653758366e-05,0.0009995002498750624,0.030669580415215735
TRAPPC4,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
HYOU1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-110I1.14,False,0.0014992503748125937,0.0019960079840319,1.7807366956335002e-05,0.0014992503748125774,4.1055508613996317e-05,0.0029985007496251873,0.04138029443011824
ABCG4,False,0.04047976011994003,0.0039920159680638,0.0009361405709693571,0.003992015968063756,0.0015723942023705417,0.0079840319361276,0.08524871878749089
C11orf63,False,0.06046976511744128,0.7065868263473054,0.23812703936788404,0.06046976511744118,0.17744243359973288,0.12093953023488256,0.33377453813849844
OR8B3,False,0.6721639180409795,0.3053892215568862,0.4822152181109506,0.3053892215568861,0.5303030482949188,0.6107784431137724,0.6480511128277108
OR8B12,False,0.0029985007496251873,0.0019960079840319,3.464596332203307e-05,0.001996007984031878,7.796250956226825e-05,0.0039920159680638,0.048955537964806194
ROBO3,False,0.0004997501249375312,0.0039920159680638,1.3191773317822175e-05,0.0004997501249375258,2.817924621545398e-05,0.0009995002498750624,0.02980430658637815
TMEM218,False,0.07896051974012994,0.3093812375249501,0.08844960881494601,0.07896051974012996,0.11510870624302738,0.15792103948025987,0.3546989782172357
PUS3,False,0.5057471264367817,0.1636726546906187,0.24749094720831355,0.16367265469061865,0.28902452707259996,0.3273453093812374,0.49730233946222424
CDON,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
KIRREL3,False,0.0014992503748125937,0.2734530938123752,0.0057918447036544585,0.0014992503748125774,0.00360753720535123,0.0029985007496251873,0.05460907096131706
RP11-168K9.2,False,0.719640179910045,0.0219560878243512,0.15543605211939915,0.02195608782435121,0.08133637967598495,0.0439121756487024,0.20642695744268427
RP11-702B10.1,False,0.0009995002498750624,0.0638722554890219,0.0005527693505325004,0.0009995002498750516,0.0006804821367237812,0.001999000499750125,0.04436441421429643
ZBTB44,False,0.06046976511744128,0.0159680638722554,0.0044809661109493915,0.015968063872255356,0.007669426270141777,0.0319361277445108,0.15894837688458427
RP11-890B15.2,False,0.4047976011994003,0.0898203592814371,0.13152401352034138,0.08982035928143717,0.15686434367701274,0.1796407185628742,0.38343028797127204
RP11-713P17.5,False,0.20389805097451275,0.1696606786427145,0.103659269979413,0.1696606786427145,0.15096906772718077,0.339321357285429,0.4303607840717357
RP11-555G19.1,False,0.9760119940029985,0.5389221556886228,0.928874295772272,0.5389221556886228,0.8639272974714179,1.0,0.8333140735091167
RP11-69C17.2,False,0.768615692153923,0.1636726546906187,0.4311810596312995,0.16367265469061865,0.3865940330744111,0.3273453093812374,0.5194964170797643
RP11-34C15.2,False,0.013493253373313344,0.0578842315369261,0.0037248365836919373,0.013493253373313308,0.006369337989855062,0.026986506746626688,0.14793565235023792
FBXO18,False,0.0009995002498750624,0.0139720558882235,9.219352301714778e-05,0.0009995002498750516,0.0001700799455409685,0.001999000499750125,0.043191982337740735
RP11-554I8.1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
GATA3-AS1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
LINC00709,False,0.0009995002498750624,0.2035928143712574,0.0027914831558281117,0.0009995002498750516,0.0019331424528575836,0.001999000499750125,0.04460083776901623
RP1-251M9.3,False,0.5932033983008496,0.9461077844311376,0.9038699954180237,0.5932033983008496,0.8854126985902656,1.0,0.8539332194521699
RP11-397O4.1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP3-323N1.2,False,0.0009995002498750624,0.0499001996007984,0.00040551732116722583,0.0009995002498750516,0.0005439388803721856,0.001999000499750125,0.04426902755554212
DHTKD1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-397C18.2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
TRDMT1,False,0.0004997501249375312,0.0538922155688622,0.00026605895398357227,0.0004997501249375258,0.0003103225157690126,0.0009995002498750624,0.03146930093612584
RP11-354E11.2,False,0.06346826586706647,0.1976047904191616,0.0464357829603711,0.06346826586706644,0.06745770223458658,0.12693653173413294,0.3099638322670553
EBLN1,False,0.0014992503748125937,0.6826347305389222,0.03897685358256264,0.0014992503748125774,0.008069403053559299,0.0029985007496251873,0.05469853438080323
GPR158,False,0.1519240379810095,0.0778443113772455,0.041730000984283366,0.07784431137724535,0.06430521337026263,0.155688622754491,0.32084596634790785
MPP7,False,0.0014992503748125937,0.0379241516966067,0.00039834357754975347,0.0014992503748125774,0.0006126403450635864,0.0029985007496251873,0.05370725658086477
WAC,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
LYZL2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-14C22.6,False,0.27636181909045476,0.0019960079840319,0.007036177169616797,0.001996007984031878,0.004690235411319077,0.0039920159680638,0.062955465197514
RP11-342D11.3,False,0.19490254872563717,0.0119760479041916,0.013738792894389507,0.0119760479041916,0.016479424172067048,0.0239520958083832,0.15021826393039125
RET,False,0.2658670664667666,0.0019960079840319,0.006609569766786616,0.001996007984031878,0.004532669943916101,0.0039920159680638,0.06294655724780196
C10orf142,False,0.8040979510244878,0.5489021956087824,0.755665121613001,0.5489021956087824,0.8023549804857971,1.0,0.8077333930489373
RP11-733D4.1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
TIMM23,False,0.0004997501249375312,0.497005988023952,0.009846137623830797,0.0004997501249375258,0.0023100608670333367,0.0009995002498750624,0.03159899113265333
PRKG1-AS1,False,0.14142928535732133,0.4291417165668663,0.1879066251275231,0.14142928535732135,0.2307509278890748,0.28285857071464265,0.4612434271728289
RP11-598C10.1,False,0.001999000499750125,0.0039920159680638,4.594736030516522e-05,0.001999000499750103,0.00010165429775321755,0.00399800099950025,0.051613977409250764
MTRNR2L5,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
BICC1,False,0.0009995002498750624,0.0019960079840319,1.2169547560003657e-05,0.0009995002498750516,2.817924621545398e-05,0.001999000499750125,0.036496593430090485
SLC16A9,False,0.8640679660169915,0.0099800399201596,0.19254620807435363,0.009980039920159611,0.04961295476476324,0.0199600798403192,0.14047124972647182
RP11-174J11.1,False,0.0009995002498750624,0.0019960079840319,1.2169547560003657e-05,0.0009995002498750516,2.817924621545398e-05,0.001999000499750125,0.036496593430090485
RP11-210G22.1,False,0.22938530734632684,0.3413173652694611,0.20811155165518336,0.22938530734632678,0.2777290110268351,0.4587706146926537,0.5238078894495115
VPS26A,False,0.0009995002498750624,0.0459081836327345,0.00036595828720698,0.0009995002498750516,0.0005042497551646097,0.001999000499750125,0.04423128041253704
HKDC1,False,0.0004997501249375312,0.1417165668662674,0.0010166543362873925,0.0004997501249375258,0.0007475586833953773,0.0009995002498750624,0.031559277432034086
UNC5B,False,0.49525237381309345,0.9001996007984032,0.8155627143427009,0.4952523738130934,0.8059760652343622,0.9905047476261869,0.7993560043126168
CHCHD1,False,0.4847576211894053,0.3173652694610778,0.35831936289746147,0.3173652694610778,0.4418139960136631,0.6347305389221556,0.619350602996211
PLAU,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
VCL,False,0.0004997501249375312,0.0039920159680638,1.3191773317822175e-05,0.0004997501249375258,2.817924621545398e-05,0.0009995002498750624,0.02980430658637815
COMTD1,False,0.09745127436281859,0.5728542914171657,0.21572787587509012,0.09745127436281864,0.21691100517823503,0.19490254872563717,0.4081261589448087
NUTM2A-AS1,False,0.4142928535732134,0.0678642714570858,0.11351904934268786,0.06786427145708585,0.12852881216904577,0.1357285429141716,0.3415033906164224
RP11-57C13.6,False,0.4302848575712144,0.0019960079840319,0.015393462273094127,0.001996007984031878,0.006922273289301728,0.0039920159680638,0.06303636479071979
ACTA2,False,0.038980509745127435,0.1397205588822355,0.02215401263336314,0.038980509745127456,0.0338372847941657,0.07796101949025487,0.24689104457096633
PANK1,False,0.0079960019990005,0.0019960079840319,9.233909049299882e-05,0.001996007984031878,0.00019224590839794775,0.0039920159680638,0.056520520453239236
CPEB3,False,0.0004997501249375312,0.0039920159680638,1.3191773317822175e-05,0.0004997501249375258,2.817924621545398e-05,0.0009995002498750624,0.02980430658637815
RP11-391J2.3,False,0.0004997501249375312,0.0359281437125748,0.00015931376290967414,0.0004997501249375258,0.00021416184143452366,0.0009995002498750624,0.03139726452783384
CYP2C8,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
ENTPD1,False,0.062468765617191405,0.0019960079840319,0.0009024764195016965,0.001996007984031878,0.0012455966001986285,0.0039920159680638,0.062196560147676196
CC2D2B,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
LCOR,False,0.0014992503748125937,0.4291417165668663,0.013044746717464584,0.0014992503748125774,0.005371514828087953,0.0029985007496251873,0.05466316539824369
PGAM1,False,0.09695152423788106,0.059880239520958,0.02175825099459694,0.059880239520958,0.03569762608572846,0.119760479041916,0.2720928123818041
MFSD13A,False,0.03648175912043978,0.1676646706586826,0.0256396300296986,0.03648175912043983,0.037291894795008385,0.07296351824087956,0.24479512744699117
RP11-225H22.4,False,0.0004997501249375312,0.1437125748502994,0.0010382593246859306,0.0004997501249375258,0.0007570831817613755,0.0009995002498750624,0.03156004759732168
NEURL1,False,0.18790604697651175,0.0159680638722554,0.016051198989016746,0.015968063872255356,0.02043030887131414,0.0319361277445108,0.17156569999857518
COL17A1,False,0.0024987506246876563,0.0019960079840319,2.9025077685207457e-05,0.001996007984031878,6.587809150926383e-05,0.0039920159680638,0.04710905650314008
CFAP58-AS1,False,0.9365317341329336,0.2594810379241516,0.7334258815685937,0.25948103792415167,0.5867878983967663,0.5189620758483032,0.6374720550335682
SMNDC1,False,0.7436281859070465,0.0019960079840319,0.05788704926047805,0.001996007984031878,0.011151187368162119,0.0039920159680638,0.06309777722817383
RBM20,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
CASC2,False,0.13393303348325838,0.6007984031936128,0.27330017189788325,0.13393303348325847,0.2832358231142935,0.26786606696651677,0.46801408586484744
CUZD1,False,0.3363318340829585,0.7145708582834331,0.5406337347242887,0.3363318340829585,0.5829828206069512,0.672663668165917,0.6763015513969954
FAM53B-AS1,False,0.6921539230384808,0.6926147704590818,0.7613997808195232,0.6921539230384808,0.8318615289253763,1.0,0.8320963105700984
METTL10,False,0.08695652173913043,0.0179640718562874,0.007246513720533643,0.017964071856287456,0.011655915478965606,0.0359281437125748,0.17255919256291513
FOXI2,False,0.25737131434282856,0.249500998003992,0.17394069152908986,0.24950099800399195,0.2405168194117535,0.499001996007984,0.5033637393763516
MKI67,False,0.9750124937531235,0.1656686626746507,0.7577723275352384,0.16566866267465064,0.45600779770960276,0.3313373253493014,0.5321794959474004
LINC01168,False,0.2933533233383308,0.1816367265469061,0.15214986959674826,0.1816367265469061,0.20951826835857668,0.3632734530938122,0.47366367620991134
RP13-49I15.6,False,0.04397801099450275,0.0019960079840319,0.0005931885668410963,0.001996007984031878,0.0009077089226492419,0.0039920159680638,0.06179561962528666
MTG1,False,0.0004997501249375312,0.0279441117764471,0.0001171784230957762,0.0004997501249375258,0.0001700799455409685,0.0009995002498750624,0.03133591119110947
FRG2B,False,0.42478760619690153,0.6646706586826348,0.5661508552727127,0.4247876061969016,0.6394042571583305,0.8495752123938031,0.7199442562676655
IQSEC3,False,0.0029985007496251873,0.0259481037924151,0.0004538064752351856,0.0029985007496251548,0.0008139456913263121,0.005997001499250375,0.07331976729809181
SLC6A12,False,0.022988505747126436,0.7604790419161677,0.18125735876211624,0.02298850574712641,0.08822549292239046,0.04597701149425287,0.21125329338602317
ADIPOR2,False,0.39580209895052476,0.688622754491018,0.5639627251460892,0.39580209895052476,0.6268576228383467,0.7916041979010495,0.7089979797731522
RP1-53O8.2,False,0.0009995002498750624,0.0079840319361277,5.030723357024591e-05,0.0009995002498750516,0.00010165429775321755,0.001999000499750125,0.04214965459158177
TULP3,False,0.1469265367316342,0.0139720558882235,0.01082294498965053,0.013972055888223478,0.014757063696362427,0.027944111776447,0.1597420130735458
DYRK4,False,0.07796101949025487,0.0339321357285429,0.010882621522609548,0.03393213572854292,0.01834557616573973,0.0678642714570858,0.21744908783635114
KCNA5,False,0.0004997501249375312,0.1616766467065868,0.0012424051411487058,0.0004997501249375258,0.000842201954672106,0.0009995002498750624,0.03156612532330091
GAPDH,False,0.0034982508745627187,0.1896207584830339,0.0057221753883809345,0.0034982508745626806,0.005517817166948991,0.0069965017491254375,0.08288403792112269
CDCA3,False,0.06846576711644178,0.2554890219560878,0.06469862407821614,0.06846576711644192,0.08826585480160931,0.13693153423288357,0.32862126015857235
USP5,False,0.09545227386306847,0.4351297405189621,0.149095274313914,0.09545227386306843,0.17366413482176224,0.19090454772613694,0.39567741241017385
CLSTN3,False,0.4702648675662169,0.1297405189620758,0.19763480517643095,0.12974051896207583,0.23164446865565558,0.2594810379241516,0.45096880982621046
RP11-273B20.3,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
CD163,False,0.9005497251374313,0.3453093812375249,0.7346617705334516,0.34530938123752497,0.6741992330964544,0.6906187624750498,0.7065429544026754
C3AR1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
KLRF2,False,0.4832583708145927,0.0019960079840319,0.019447510973011894,0.001996007984031878,0.0076625002989404445,0.0039920159680638,0.06305232364531875
TMEM52B,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP13-81N3.2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
APOLD1,False,0.29985007496251875,0.249500998003992,0.19789632108921396,0.24950099800399195,0.2687851465846529,0.499001996007984,0.5218891087798239
SMCO3,False,0.17791104447776113,0.1756487025948103,0.09476212084945923,0.17564870259481036,0.13955370679183376,0.3512974051896206,0.42044337960251016
MGP,False,0.07946026986506746,0.0039920159680638,0.002040170981688183,0.003992015968063756,0.002872609945345217,0.0079840319361276,0.08719007116261082
PIK3C2G,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-664H17.1,False,0.11744127936031984,0.3932135728542914,0.15114209932686973,0.1174412793603199,0.18819160532513057,0.23488255872063968,0.4252809244864325
SLCO1C1,False,0.0079960019990005,0.0019960079840319,9.233909049299882e-05,0.001996007984031878,0.00019224590839794775,0.0039920159680638,0.056520520453239236
IAPP,False,0.24087956021989004,0.0019960079840319,0.005653805637855669,0.001996007984031878,0.004154121545035694,0.0039920159680638,0.06292224289642936
LDHB,False,0.3818090954522739,0.3013972055888224,0.28074866968260637,0.3013972055888223,0.36388943217886927,0.6027944111776448,0.5804058912442792
LRMP,False,0.0034982508745627187,0.0039920159680638,7.752202646815753e-05,0.0034982508745626806,0.0001700799455409685,0.0069965017491254375,0.06106438162210302
RP11-513G19.1,False,0.0004997501249375312,0.0099800399201596,3.55820924914374e-05,0.0004997501249375258,6.587809150926383e-05,0.0009995002498750624,0.030851856435193822
TM7SF3,False,0.005497251374312844,0.0079840319361277,0.00023092518851752786,0.005497251374312895,0.0004842768508729334,0.010994502748625687,0.08069252604043647
OVCH1-AS1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
FLJ13224,False,0.005997001499250375,0.0019960079840319,6.889769237161669e-05,0.001996007984031878,0.00014762800379308771,0.0039920159680638,0.05472780745674723
METTL20,False,0.6021989005497251,0.6167664670658682,0.6529071493150985,0.6021989005497251,0.7392785837886247,1.0,0.7806379679714075
RP11-467L13.7,False,0.2098950524737631,0.0578842315369261,0.04622522512746774,0.05788423153692612,0.06573497398391559,0.1157684630738522,0.3012366066358387
RP11-278C7.4,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-847H18.2,False,0.0009995002498750624,0.3652694610778443,0.0075752173446889115,0.0009995002498750516,0.003254886815504232,0.001999000499750125,0.04464913759491083
DBX2,False,0.10144927536231885,0.6387225548902196,0.2580627333186547,0.10144927536231885,0.2421163028223554,0.2028985507246377,0.41843627034268527
RP1-228P16.8,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
