gene,alpha_UMI,se,t_stat,p_value,fdr,p_value_perm,fdr_perm
RP11-210G22.1,-0.002649941986107243,0.004061915793269938,-0.652387228336244,0.514217836744047,0.9610942545789382,0.6113886113886113,0.956911334409484
PHOX2B,-0.0021139534304216254,0.003240585341414914,-0.6523369106823067,0.5142502832097812,0.9610942545789382,0.4095904095904096,0.956911334409484
PLEKHG5,-0.0021920628640341353,0.003361296036518939,-0.6521481119835105,0.5143720362707945,0.9610942545789382,0.8721278721278721,0.9807800653184413
ACTR10,0.0023886639742152264,0.0036654394771868893,0.6516719179463304,0.5146791922879326,0.9610942545789382,0.23676323676323677,0.956911334409484
RP11-20I23.13,-0.0027834800049439342,0.00427371361197862,-0.6513024169756202,0.5149175945477686,0.9610942545789382,0.4935064935064935,0.956911334409484
TIMD4,0.002373472405973456,0.0036467592500437898,0.650844282068882,0.5152132631742927,0.9610942545789382,0.4145854145854146,0.956911334409484
TESK2,-0.002326574968640961,0.0035751197105326604,-0.6507684097363194,0.5152622377632516,0.9610942545789382,0.9820179820179821,0.9968863471857483
KCNA4,0.0024899911079843207,0.0038302069614812623,0.6500930975857012,0.5156982493970754,0.9610942545789382,0.7862137862137862,0.9717141049659387
TM7SF3,0.0022720494021125177,0.0034950732167311487,0.650072047485419,0.5157118433587113,0.9610942545789382,0.8111888111888111,0.9752453951742207
GPR160,0.001765353385468501,0.0027211079346228496,0.6487627201427176,0.516557760534495,0.9610942545789382,0.6823176823176823,0.9620964809249328
KLHDC4,-0.0029150839114476146,0.004494584116668913,-0.6485770064099796,0.5166778028612424,0.9610942545789382,0.44555444555444557,0.956911334409484
LINC00709,-0.0021600028660310328,0.0033309429773630285,-0.6484658790948052,0.5167496406615634,0.9610942545789382,0.8381618381618382,0.9771869156484541
CTAG2,-0.001583982961713157,0.0024464981525051037,-0.6474490733175426,0.517407191007609,0.9610942545789382,0.9170829170829171,0.9910965571040398
HBA1,-0.002319307511217576,0.0035873421168656303,-0.6465253203236102,0.5180049412666591,0.9610942545789382,0.9470529470529471,0.9947745760732774
NHSL1,-0.001834225695346371,0.00283984588252519,-0.6458891683638592,0.5184167958144068,0.9610942545789382,0.929070929070929,0.9939584225298511
CTD-2535L24.2,0.00307564696283707,0.004768472159965697,0.6449963132129412,0.5189951294917177,0.9610942545789382,0.7122877122877123,0.9647867162897223
RP11-359K18.3,-0.0026330861328955893,0.004092852021420701,-0.6433377310281927,0.5200703357619765,0.9610942545789382,0.08391608391608392,0.8977688977688979
FGF18,-0.002507585488983231,0.0039033249285281733,-0.6424229432337123,0.5206638550926483,0.9610942545789382,0.9010989010989011,0.9876667806586944
TRIM26,0.0026740181690564067,0.0041645608055109985,0.6420888765790653,0.5208806863773654,0.9610942545789382,0.6153846153846154,0.956911334409484
RP11-404K5.4,-0.0028817349229844753,0.004492986931035969,-0.6413851113338046,0.5213376286592795,0.9610942545789382,0.2757242757242757,0.956911334409484
AP1G2,-0.0034969408325741347,0.005462110673384948,-0.6402178647922545,0.5220959560151224,0.9610942545789382,0.1028971028971029,0.9204972242946926
TRBV28,0.0016510232811015907,0.002587578614455372,0.6380572446678906,0.5235011461599581,0.9610942545789382,0.7782217782217782,0.9709296228633246
CSTF1,-0.001924706710837817,0.003018279233871239,-0.6376834486478424,0.5237444465959589,0.9610942545789382,0.8121878121878122,0.9752453951742207
NNT-AS1,0.002430824231729104,0.003815601010341249,0.6370750571509743,0.5241405671476438,0.9610942545789382,0.15484515484515485,0.937847866419295
RP11-715J22.4,-0.0028167335680247428,0.004425246849018609,-0.6365144508602443,0.5245057109811728,0.9610942545789382,0.7392607392607392,0.9669839837581773
RP5-1121E10.2,0.002802445653539037,0.004405637210336323,0.6361044996994804,0.5247728100150568,0.9610942545789382,0.17282717282717283,0.9393993103670524
ZMYM6NB,-0.002393474723298439,0.003766901432133978,-0.6353961648372313,0.5252344817642138,0.9610942545789382,0.8941058941058941,0.9852218626060588
MARCH11,0.002191074054346343,0.0034499012993512343,0.635112098644024,0.5254196861315532,0.9610942545789382,0.5444555444555444,0.956911334409484
RP11-292E2.1,0.002151424004723807,0.0033902755522294686,0.6345867678243384,0.5257622773256725,0.9610942545789382,0.978021978021978,0.9968863471857483
PUS10,-0.0030751153080620067,0.00485004157500451,-0.6340389583275918,0.5261196495433673,0.9610942545789382,0.3946053946053946,0.956911334409484
RP11-269F21.3,0.0024225297497612454,0.0038231549080407967,0.6336467676644718,0.5263755776262209,0.9610942545789382,0.08091908091908091,0.8977688977688979
RSBN1,0.0027965068515955105,0.004418482047675962,0.6329112173412105,0.5268557401612194,0.9610942545789382,0.913086913086913,0.9889147770367674
NCK1,0.0023335339904321925,0.0036885004962145954,0.6326511255255083,0.5270255799612776,0.9610942545789382,0.7222777222777222,0.9653237851257654
IGHV1-58,-0.0024317018984673843,0.0038440505105544025,-0.6325884355031649,0.527066520689871,0.9610942545789382,0.8711288711288712,0.9802017681817349
RP11-534L20.5,0.0023473252738734247,0.0037186317510478828,0.6312335910140429,0.527951720360323,0.9610942545789382,0.33766233766233766,0.956911334409484
ACYP2,0.0020152392043407234,0.0031934533865874293,0.6310532706705972,0.5280695914015235,0.9610942545789382,0.8971028971028971,0.9863741478749636
ZFX-AS1,0.002628395228062243,0.004176074866337923,0.6293937039415439,0.5291550396588487,0.9610942545789382,0.007992007992007992,0.7695161980876267
RP11-313E19.2,0.0028479550234244526,0.004525559009790005,0.629304582541721,0.5292133620932892,0.9610942545789382,0.8871128871128872,0.9852218626060588
MGAT4B,-0.002213359668260141,0.003530874730860104,-0.626858735291453,0.5308152387985405,0.9610942545789382,0.913086913086913,0.9889147770367674
AP001626.1,-0.0017579020619281612,0.0028058645230876703,-0.626509957078426,0.5310438671022846,0.9610942545789382,0.6023976023976024,0.956911334409484
PXYLP1,0.00284888895819098,0.004547846103225065,0.626425981338746,0.5310989216730737,0.9610942545789382,0.15384615384615385,0.937847866419295
AC022173.2,0.0025987919614278215,0.004148947020546913,0.6263738602968767,0.5311330937322489,0.9610942545789382,0.8121878121878122,0.9752453951742207
RP11-663P9.1,0.0019952222987879246,0.003185546730200612,0.626335906446316,0.531157978074139,0.9610942545789382,0.7322677322677322,0.9669839837581773
CTD-2024D23.1,-0.002373016086334999,0.003789814051371393,-0.6261563375320924,0.5312757199805933,0.9610942545789382,0.2987012987012987,0.956911334409484
TEX12,0.002062997743887995,0.003297732203420079,0.6255807374982826,0.5316532255860282,0.9610942545789382,0.31868131868131866,0.956911334409484
RBP1,-0.001963876519685442,0.0031398297601879254,-0.625472292984214,0.5317243638314892,0.9610942545789382,0.6223776223776224,0.956911334409484
CTD-3065B20.2,0.0020472393395119127,0.003280248695020134,0.6241110140884372,0.5326177561725081,0.9610942545789382,0.1958041958041958,0.9553959553959553
RP11-136K7.3,0.0025946607815049046,0.004159332749265988,0.6238165922075289,0.5328110819473297,0.9610942545789382,0.14985014985014986,0.937847866419295
RP11-132N15.2,-0.002824515671609373,0.004528395662542963,-0.6237342940176335,0.5328651276303039,0.9610942545789382,0.05094905094905095,0.8747944968417409
RP11-254F19.3,-0.003274420941459677,0.005255651056445869,-0.6230286041237637,0.5333286720398289,0.9610942545789382,0.6013986013986014,0.956911334409484
ATP5G3,-0.0024642304799607244,0.0039611504245055966,-0.6220996972786436,0.5339391511280454,0.9610942545789382,0.37362637362637363,0.956911334409484
RP1-251M9.3,0.002367981570797465,0.0038094615732076923,0.6216053175207448,0.5342642022502055,0.9610942545789382,0.006993006993006993,0.7695161980876267
LINC01247,-0.0020563704043449534,0.0033095315341003483,-0.6213478805553454,0.5344335047676756,0.9610942545789382,0.06393606393606394,0.880504111273342
DNAH1,-0.0020003084144869093,0.003226690726253012,-0.6199256712802913,0.5353693037603415,0.9610942545789382,0.8271728271728271,0.9753248496703995
RP11-148O21.6,-0.0024560839533630556,0.003964886215872467,-0.6194588746406127,0.5356766311477282,0.9610942545789382,0.3876123876123876,0.956911334409484
HLA-DMB,-0.0016437769631393868,0.0026571120974416733,-0.6186329002534117,0.5362206501078645,0.9610942545789382,0.35864135864135865,0.956911334409484
AC008937.3,-0.0020453836481491316,0.00330768801087956,-0.6183726038915676,0.5363921490941362,0.9610942545789382,0.5214785214785215,0.956911334409484
AC013401.2,0.0019008032234968505,0.0030755390929407965,0.6180390383783759,0.536611962595457,0.9610942545789382,0.7592407592407593,0.9693363240533052
HSD17B12,0.002668108118560667,0.0043237149105071265,0.6170869665981537,0.5372396095821989,0.9610942545789382,0.3126873126873127,0.956911334409484
CTC-281M20.4,-0.002214413989415795,0.003590097422991246,-0.6168116706900234,0.5374211653610854,0.9610942545789382,0.5384615384615384,0.956911334409484
FBXO3,-0.0016227688166428591,0.002634677259792866,-0.6159269833185651,0.5380048194224581,0.9610942545789382,0.8011988011988012,0.9752453951742207
EYA1,0.0016884644773029638,0.0027441844243225916,0.6152882664652358,0.5384263973754309,0.9610942545789382,0.43756243756243757,0.956911334409484
RP11-770G2.5,-0.002122460798603706,0.0034776976278045077,-0.6103063077231985,0.5417203641596711,0.9610942545789382,0.9050949050949051,0.9876667806586944
ATG2B,-0.0020948047605515306,0.003433460035200325,-0.6101147935536402,0.5418471899092403,0.9610942545789382,0.6163836163836164,0.956911334409484
AC004556.1,-0.0021482327157759046,0.0035237105972751293,-0.6096507237105437,0.5421545707122228,0.9610942545789382,0.5444555444555444,0.956911334409484
MAP2,0.002371149541321838,0.003898658734642108,0.6081962291933968,0.5431185316044845,0.9610942545789382,0.5684315684315684,0.956911334409484
RP11-488C13.6,-0.003142570771529244,0.0051716354351149605,-0.6076551239847362,0.5434773649460216,0.9610942545789382,0.3176823176823177,0.956911334409484
THAP7,0.0020390246095366533,0.003357903920796745,0.6072313733896941,0.5437584571186675,0.9610942545789382,0.8131868131868132,0.9752453951742207
MRTO4,-0.002228307895672587,0.003674532246948575,-0.6064194694501386,0.544297230369627,0.9610942545789382,0.3786213786213786,0.956911334409484
ABR,0.0028439617288599584,0.004689937303797747,0.6063965346735896,0.5443124535676874,0.9610942545789382,0.6583416583416584,0.9590539143853265
MYO16,0.0025038972212547434,0.0041301397902038075,0.6062499935699703,0.5444097267588179,0.9610942545789382,0.8621378621378621,0.9800350740473852
SESTD1,0.0024035997635367626,0.003974273891605541,0.604789661984052,0.5453795590551196,0.9610942545789382,0.5984015984015985,0.956911334409484
RHAG,-0.0030519710998932565,0.005047079918156845,-0.6047003711816016,0.5454388864933575,0.9610942545789382,0.965034965034965,0.9968863471857483
LENEP,0.0027474083835802104,0.004543754308944511,0.6046560171995332,0.5454683577762072,0.9610942545789382,0.6673326673326674,0.9593835945282664
TRAF5,-0.0023234845309415657,0.0038432115113507027,-0.6045684771911939,0.5455265266063694,0.9610942545789382,0.5074925074925075,0.956911334409484
ALCAM,0.002262076251183754,0.0037421346636131742,0.6044882011271685,0.5455798713772329,0.9610942545789382,0.2967032967032967,0.956911334409484
PPM1B,0.002327901747114457,0.0038610211557524544,0.6029238518016308,0.5466199239702705,0.9610942545789382,0.42957042957042957,0.956911334409484
CTC-534A2.2,-0.0024297361247839887,0.004030455539483215,-0.6028440460342919,0.5466730089088195,0.9610942545789382,0.24375624375624375,0.956911334409484
ITGB6,0.002152982020565426,0.0035720397003882105,0.6027318286330459,0.5467476576333901,0.9610942545789382,0.12787212787212787,0.9311964631113565
FBXO11,-0.0024376125267875264,0.004044690526641859,-0.6026697248480897,0.546788972188137,0.9610942545789382,0.27972027972027974,0.956911334409484
IGHV1OR21-1,-0.0018107383775564933,0.003007849750727753,-0.6020042647136151,0.5472317667348197,0.9610942545789382,0.34165834165834164,0.956911334409484
HK3,0.002301949188194358,0.0038286474201442385,0.6012434511682024,0.5477382264979846,0.9610942545789382,0.9330669330669331,0.994663107692935
AC024361.1,0.0017667966536226278,0.0029427755392710015,0.6003844432048346,0.5483103310877695,0.9610942545789382,0.14785214785214784,0.937847866419295
LCN8,0.00236255696490655,0.003945036876377574,0.598868157368229,0.5493209070797709,0.9610942545789382,0.44755244755244755,0.956911334409484
TAF1A,0.0020902867482577845,0.0034916944368617486,0.598645381505916,0.5494694604113718,0.9610942545789382,0.3876123876123876,0.956911334409484
RP11-476H24.1,-0.0022514135105451685,0.003767549753392258,-0.5975802996410132,0.5501799613285996,0.9610942545789382,0.7322677322677322,0.9669839837581773
C2CD4D,0.002182259243210415,0.003655440996858252,0.5969893222419423,0.5505743891431443,0.9610942545789382,0.9440559440559441,0.9947745760732774
PGAM1,-0.0021200220058984432,0.0035656029885883104,-0.594576012159224,0.5521865152007874,0.9610942545789382,0.5554445554445554,0.956911334409484
RP11-883A18.3,-0.0019053725761832268,0.003209319604092633,-0.5936998526892857,0.5527723756632253,0.9610942545789382,0.4825174825174825,0.956911334409484
RP11-881L2.1,0.0018333294834120349,0.003091896815785273,0.5929465285036742,0.553276343810698,0.9610942545789382,0.33166833166833165,0.956911334409484
RP11-617D20.2,-0.0022952329147054515,0.003879135293316361,-0.5916867397379721,0.5541196360774138,0.9610942545789382,0.9600399600399601,0.9968863471857483
AC012370.3,0.002232113411016393,0.0037750325899460445,0.5912832161927654,0.5543898844766451,0.9610942545789382,0.5964035964035964,0.956911334409484
CD200R1,0.0019750769616718056,0.0033420934086305747,0.5909700059761358,0.5545996925645394,0.9610942545789382,0.8711288711288712,0.9802017681817349
COL4A2-AS2,0.002583334276020098,0.004372353700844244,0.5908337826193474,0.5546909557409597,0.9610942545789382,0.25074925074925075,0.956911334409484
AP002962.1,-0.0016409239822668925,0.0027791138153520118,-0.5904486434494792,0.5549490204352016,0.9610942545789382,0.34265734265734266,0.956911334409484
RP11-300M6.1,-0.0010491861281938526,0.0017770860849677694,-0.590396907087532,0.5549836911526473,0.9610942545789382,0.1008991008991009,0.9204972242946926
GLIS2,0.0021340788638001297,0.0036185344015496478,0.5897633204442148,0.5554083701811452,0.9610942545789382,0.7142857142857143,0.9647867162897223
DOK4,0.001831945349887918,0.0031106111020203215,0.5889342286142721,0.5559643317749428,0.9610942545789382,0.6133866133866134,0.956911334409484
SQRDL,0.0012395179812439714,0.0021109719179755646,0.5871788111857451,0.5571423527412782,0.9610942545789382,0.14485514485514486,0.937847866419295
RASAL2,-0.001631086324750675,0.002778749196778255,-0.586985801612181,0.55727195129993,0.9610942545789382,0.6103896103896104,0.956911334409484
AC023469.1,-0.002157594565135737,0.0036779932159533343,-0.5866227691167458,0.5575157535503148,0.9610942545789382,0.4865134865134865,0.956911334409484
CENPO,0.0018536198724004845,0.0031598842302590314,0.586610058257719,0.5575242907413027,0.9610942545789382,0.7832167832167832,0.9709775203337435
RP11-320G10.1,0.0019489755990790979,0.003323938887392757,0.5863451961980131,0.5577021986318546,0.9610942545789382,0.7792207792207793,0.9709296228633246
CWC15,-0.0019231976624593272,0.0032802284908850557,-0.5862999080103206,0.5577326214824994,0.9610942545789382,0.971028971028971,0.9968863471857483
VPS13C,0.0017079264730524388,0.0029173875132623302,0.5854301032302655,0.5583170793930993,0.9610942545789382,0.5474525474525475,0.956911334409484
PTAR1,-0.0019169796657223358,0.0032762594079923492,-0.5851122963722986,0.5585307012951723,0.9610942545789382,0.6943056943056943,0.9647867162897223
SLITRK5,0.0019805041305730664,0.003392608810967097,0.5837702608594948,0.559433222391579,0.9610942545789382,0.7722277722277723,0.9704440990954354
FBXO30,0.0022998360085169974,0.003944962562847228,0.5829804394535334,0.5599647094007384,0.9610942545789382,0.6793206793206793,0.9618952476095334
AC007557.5,-0.002760284930949702,0.004735971645894085,-0.5828339224416991,0.5600633306307292,0.9610942545789382,0.2047952047952048,0.9553959553959553
VPS26A,-0.0027996745426932886,0.0048149553649624475,-0.5814538932313742,0.5609926473990909,0.9610942545789382,0.5074925074925075,0.956911334409484
RP11-562F9.2,0.0018673108664909164,0.00322409663415889,0.5791733556328362,0.5625300047735937,0.9610942545789382,0.03196803196803197,0.7842275371687137
METTL17,-0.0023327519327623744,0.00403168155139549,-0.5786052055511076,0.5629133229106394,0.9610942545789382,0.42957042957042957,0.956911334409484
RP11-315A16.1,-0.0020452516313605833,0.0035399426504313003,-0.5777640581580653,0.5634810576808942,0.9610942545789382,0.21678321678321677,0.9563987033374789
ARHGEF16,0.002072328897233125,0.00358856839406477,0.5774806746500996,0.5636723903493195,0.9610942545789382,0.16583416583416583,0.937847866419295
CTD-3187F8.2,-0.0018906927368493964,0.003276798911399599,-0.5769938247572414,0.5640011709913896,0.9610942545789382,0.1088911088911089,0.9212461178988376
FAM53B-AS1,-0.0022836575677323027,0.00396905748256708,-0.575365203895893,0.5651016863929554,0.9610942545789382,0.3966033966033966,0.956911334409484
RP13-49I15.6,0.0024659688534572266,0.004302950813353191,0.5730878553861461,0.5666422995855953,0.9610942545789382,0.7112887112887113,0.9647867162897223
TGFB2,-0.002124761163937005,0.003709086806619585,-0.5728529081995019,0.5668013546271159,0.9610942545789382,0.028971028971028972,0.7842275371687137
RP1-67K17.4,-0.002600426040200134,0.004541031487415423,-0.5726509598988977,0.5669380871280385,0.9610942545789382,0.9090909090909091,0.988801408381828
ALKBH3-AS1,0.0019223328704262863,0.003364841028428562,0.5712997595382618,0.5678533469100556,0.9610942545789382,0.4725274725274725,0.956911334409484
SULT2A1,-0.0029216382175592734,0.005125351215563158,-0.5700366852299082,0.5687095522992647,0.9610942545789382,0.06493506493506493,0.880504111273342
RP11-84C10.3,0.0023679373037110633,0.004158225112008221,0.5694586608291861,0.5691015858846282,0.9610942545789382,0.5914085914085914,0.956911334409484
AC159540.1,0.0022697359717766814,0.003985933001509417,0.5694365587471226,0.5691165787466173,0.9610942545789382,0.13286713286713286,0.9328379953379953
AC136616.2,0.00178159871040439,0.0031333815518293762,0.5685865831959286,0.569693299537426,0.9610942545789382,0.5534465534465535,0.956911334409484
PRMT2,-0.0013977027763639814,0.0024612492118511607,-0.5678834835714055,0.5701705736364155,0.9610942545789382,0.029970029970029972,0.7842275371687137
ZNF649,0.002423413948797636,0.004297638653311639,0.5638943020325029,0.5728820921463027,0.9610942545789382,0.41858141858141856,0.956911334409484
RP11-274B18.4,-0.002269269091898013,0.004040188486642203,-0.5616740653066508,0.5743938747631832,0.9610942545789382,0.054945054945054944,0.8747944968417409
TMEM110,0.002125221566758537,0.003789914449710793,0.5607571344836427,0.575018773509357,0.9610942545789382,0.3806193806193806,0.956911334409484
RP11-1C1.4,0.002848719470827042,0.0051056002876481415,0.5579597521016919,0.5769272062923947,0.9610942545789382,0.18581418581418582,0.9511804651045158
FCGR1A,0.002080649624949213,0.0037405099185818316,0.5562475892959293,0.5780967513507531,0.9610942545789382,0.8931068931068931,0.9852218626060588
ATP5EP2,-0.0023038675342783236,0.004145515853829527,-0.5557493000900023,0.5784373325225838,0.9610942545789382,0.5904095904095904,0.956911334409484
FBXL19,0.001678743932691951,0.0030223418419531955,0.5554447578988958,0.578645533876462,0.9610942545789382,0.2087912087912088,0.9553959553959553
RP11-114H23.1,0.0020416530902086553,0.0036760807200633696,0.5553885362378291,0.5786839738682427,0.9610942545789382,0.8871128871128872,0.9852218626060588
RP11-37L2.1,0.0028959697925236266,0.005215536533495698,0.5552582699640407,0.5787730444113826,0.9610942545789382,0.9250749250749251,0.9923084872686995
SLC12A9,0.0025230803911566674,0.004550387782249096,0.5544759066465855,0.5793081267566341,0.9610942545789382,0.5254745254745254,0.956911334409484
RP11-152P17.3,-0.0026221442063076115,0.004732842802380675,-0.5540315442101919,0.5796121433274303,0.9610942545789382,0.1958041958041958,0.9553959553959553
AC006380.3,-0.0019372139789339353,0.0035004989574273114,-0.5534108144277625,0.5800369493489506,0.9610942545789382,0.3706293706293706,0.956911334409484
DDIAS,-0.0022579183403372872,0.0040831956598182065,-0.5529782377455951,0.5803330762187364,0.9610942545789382,0.46353646353646355,0.956911334409484
STOML1,0.0017900144990869256,0.003238306402352299,0.5527625482832971,0.5804807561610537,0.9610942545789382,0.08691308691308691,0.8977688977688979
FADS3,-0.0013808951242841039,0.002498281909268383,-0.5527379112663645,0.5804976259467965,0.9610942545789382,0.6763236763236763,0.9603416246674674
LA16c-359F1.1,-0.0023458196591039193,0.004245507660146728,-0.5525416150167288,0.5806320447332638,0.9610942545789382,0.4405594405594406,0.956911334409484
RP11-554I8.1,-0.0016783126518866306,0.0030411714832680957,-0.5518638659871079,0.5810962624884393,0.9610942545789382,0.7102897102897103,0.9647867162897223
FASTKD2,-0.002470890201201635,0.0044884170235997105,-0.5505037050277094,0.5820284157950117,0.9610942545789382,0.5434565434565435,0.956911334409484
RP11-349P19.1,-0.0016057996884121445,0.0029217345205604416,-0.5496049271798908,0.5826447547058113,0.9610942545789382,0.5024975024975025,0.956911334409484
CDR1-AS,0.0025851734420564393,0.004708563604117854,0.5490365341555624,0.583034688748564,0.9610942545789382,0.24975024975024976,0.956911334409484
PELO,0.0020196289246662016,0.003679533294664564,0.5488818181355164,0.5831408494929521,0.9610942545789382,0.5844155844155844,0.956911334409484
GOLGA6D,-0.002230000351651677,0.00407293432778005,-0.5475168937640568,0.5840778035900568,0.9610942545789382,0.5694305694305695,0.956911334409484
SVOP,-0.0018979965786197798,0.003469478470355887,-0.5470552980328893,0.5843948251846329,0.9610942545789382,0.6453546453546454,0.958233567311166
B3GAT3,0.001215039907645343,0.0022217260553822425,0.5468900653621545,0.5845083256082293,0.9610942545789382,0.23976023976023977,0.956911334409484
STK33,0.0015710486024446122,0.0028776081541105015,0.5459564048704517,0.5851498615983888,0.9610942545789382,0.9270729270729271,0.9933976992800523
RP11-77K12.7,-0.0023945828148269756,0.004387582889525876,-0.5457635502551587,0.5852824164809293,0.9610942545789382,0.2977022977022977,0.956911334409484
PGBD4,0.001219710942649368,0.002235922540737379,0.5455067966024338,0.5854589127875038,0.9610942545789382,0.1928071928071928,0.9553959553959553
SSX5,-0.0019549814746012187,0.00359276162605754,-0.5441444988784137,0.5863957901530855,0.9610942545789382,0.7212787212787213,0.9653237851257654
ITLN2,-0.0023646765676512194,0.004355341996746586,-0.5429370573922956,0.5872267510160711,0.9610942545789382,0.6783216783216783,0.9611537726464147
TRAPPC4,-0.0021291622612100722,0.003921635817966071,-0.542927074323236,0.5872336236343858,0.9610942545789382,0.3956043956043956,0.956911334409484
ZNF521,0.0020207453028053568,0.003722332155221959,0.5428707644936965,0.5872723895619737,0.9610942545789382,0.4025974025974026,0.956911334409484
DEFA1,-0.001993045652421144,0.003672114823973916,-0.5427514519450001,0.5873545329854927,0.9610942545789382,0.965034965034965,0.9968863471857483
PRMT6,0.0018569607749931553,0.0034234210922320994,0.54242838522148,0.5875769822893815,0.9610942545789382,0.6353646353646354,0.956911334409484
XXYLT1-AS1,0.0024089101692520566,0.004452638538469171,0.5410073484383273,0.5885559074967363,0.9610942545789382,0.07092907092907093,0.8977688977688979
PECAM1,0.0015018750720878521,0.0027797957484677976,0.5402825272019118,0.5890555131823545,0.9610942545789382,0.6883116883116883,0.9631600233676357
RP11-73M7.6,0.0010034748463941638,0.0018577270133056174,0.5401627037807091,0.589138124079418,0.9610942545789382,0.32167832167832167,0.956911334409484
LAIR1,-0.0019308603460697611,0.003588361594947808,-0.5380896810365364,0.5905681920916499,0.9610942545789382,0.6343656343656343,0.956911334409484
RCOR1,0.0018183755712260267,0.0033802508066062254,0.5379410213205863,0.5906708059185539,0.9610942545789382,0.12487512487512488,0.9282996415349357
RP11-632B21.1,-0.001911075011345682,0.0035527580569155075,-0.5379130750615573,0.5906900970146216,0.9610942545789382,0.8891108891108891,0.9852218626060588
ZNHIT2,-0.0016618118408553804,0.00309389868561828,-0.5371254878447157,0.591233881897478,0.9610942545789382,0.7352647352647352,0.9669839837581773
ZNF7,0.0020328483487837188,0.003785857986000291,0.5369584269405887,0.5913492576959245,0.9610942545789382,0.6073926073926074,0.956911334409484
STX8,-0.0024924211098440526,0.004647413687754084,-0.5363028293373228,0.5918021273013028,0.9610942545789382,0.5744255744255744,0.956911334409484
ELANE,0.0016038082734157358,0.002992444695663475,0.5359525192694025,0.5920441776083597,0.9610942545789382,0.7512487512487512,0.9687659279496014
MAGEB6P1,0.002657477016368349,0.00496493431630649,0.535249178954851,0.5925302950104703,0.9610942545789382,0.5124875124875125,0.956911334409484
NAPB,-0.0028434161749117063,0.0053135172669701155,-0.5351288105501066,0.5926135066276175,0.9610942545789382,0.5154845154845155,0.956911334409484
RP11-327J17.2,-0.0022091123683605574,0.004128542246060687,-0.5350829025591008,0.5926452445923969,0.9610942545789382,0.16683316683316685,0.937847866419295
SYP-AS1,-0.0024244496767430734,0.004533652557104466,-0.5347674190302258,0.5928633716160521,0.9610942545789382,0.002997002997002997,0.7574925074925075
GNAT1,0.0018096719329322066,0.0033861518605273855,0.5344331877217757,0.593094501117553,0.9610942545789382,0.3356643356643357,0.956911334409484
RP11-355F16.1,0.002000328450017485,0.0037480808402765887,0.5336940517721964,0.5936057791749076,0.9610942545789382,0.20279720279720279,0.9553959553959553
LINC01150,0.002500606585368893,0.00468871358547241,0.533324661398871,0.5938613709872049,0.9610942545789382,0.014985014985014986,0.7695161980876267
GPKOW,0.0028459706927716735,0.005341422465050896,0.5328113833707071,0.5942166064249434,0.9610942545789382,0.951048951048951,0.9953524736133431
CIAO1,-0.001680133156097494,0.003156339542159718,-0.5323043144297886,0.594567640043028,0.9610942545789382,0.999000999000999,1.0
WDR64,0.001830706995037793,0.0034417806304348243,0.5319069376033925,0.5948428022732364,0.9610942545789382,0.41058941058941056,0.956911334409484
AC011747.3,-0.0015504630673918943,0.002915116911115596,-0.5318699436991056,0.5948684215372697,0.9610942545789382,0.21178821178821178,0.9558834023119737
RP11-171N4.4,0.001638261659400062,0.003083287671028292,0.5313359745161768,0.5952382655725461,0.9610942545789382,0.4755244755244755,0.956911334409484
RAI2,0.0021298177099649237,0.004010201832219826,0.5310998795253763,0.5954018259449692,0.9610942545789382,0.6963036963036963,0.9647867162897223
RP11-351J23.1,-0.0023572219972183726,0.004445752998205346,-0.530218839906176,0.596012368000636,0.9610942545789382,0.2817182817182817,0.956911334409484
EID1,-0.0022470131504802693,0.004242008330739852,-0.5297050300907439,0.5963685592328366,0.9610942545789382,0.977022977022977,0.9968863471857483
WBP2NL,-0.0018940175755648738,0.0035767614217821105,-0.5295342216648757,0.5964869911902475,0.9610942545789382,0.01898101898101898,0.7838728435743362
CTA-398F10.1,0.0027048396642493397,0.005108761202979728,0.5294511833262415,0.5965445706344331,0.9610942545789382,0.977022977022977,0.9968863471857483
HOXD1,-0.001638520396459576,0.0030949357438913453,-0.5294198432691501,0.5965663027374255,0.9610942545789382,0.7592407592407593,0.9693363240533052
RP11-650L12.2,-0.0017506220642542504,0.003314482523282368,-0.5281735691639919,0.5974307974914457,0.9610942545789382,0.4975024975024975,0.956911334409484
AC005264.2,-0.0023482712664238442,0.0044578258404154554,-0.5267750133110777,0.5984016025149188,0.9610942545789382,0.01098901098901099,0.7695161980876267
LINC00398,-0.0018275807015588799,0.0034702981361693693,-0.5266350699123786,0.5984987833863539,0.9610942545789382,0.33466533466533466,0.956911334409484
FILIP1L,0.00198918466742973,0.003779300147856562,0.5263367791937282,0.5987059492711388,0.9610942545789382,0.4775224775224775,0.956911334409484
RP11-305L7.3,-0.0019487384333121856,0.0037094880304412606,-0.5253389193656055,0.5993992093058682,0.9610942545789382,0.8461538461538461,0.9771869156484541
ZXDC,-0.0014280438335934288,0.002718351883709752,-0.5253344286112227,0.5994023300659032,0.9610942545789382,0.973026973026973,0.9968863471857483
AC124944.3,-0.0024280740045287902,0.004623530823322059,-0.5251557948485064,0.5995264740028539,0.9610942545789382,0.22777222777222778,0.9563987033374789
AC004637.1,0.0021278013898776405,0.004066541339337871,0.5232459754666047,0.6008544562093527,0.9610942545789382,0.4965034965034965,0.956911334409484
