gene,S2_obs,null_mean,null_std,z_score,p_perm,p_zscore,p_pooled
KCNQ1,0.6968319369058762,0.6817535292971266,0.011897405958532182,1.267369345998896,0.15568862275449102,0.20502325528933252,0.20353777335984097
SLC22A18,0.7198213894069379,0.6098285053234426,0.029128890589569717,3.7760752935395705,0.001996007984031936,0.0001593188495097042,0.10661133200795228
PHLDA2,0.7127821283005322,0.7010806816507568,0.011218429076429287,1.0430557228694333,0.11776447105788423,0.29692248576078706,0.12193041749502982
ART5,0.8436247553091543,0.6107481741312792,0.03558159277313402,6.54486106517701,0.001996007984031936,5.955080872865892e-11,0.005084493041749503
OR51B4,0.7216961760834868,0.7248048202065482,0.019306014944919975,-0.1610194611332395,0.4930139720558882,0.8720780728758426,0.1001699801192843
OR56B1,0.6915261785946798,0.6825676491082827,0.0111205279624423,0.8055849071781658,0.29141716566866266,0.4204822309722187,0.2402266401590457
STK33,0.6455502317265546,0.6417403565535335,0.022294534899753606,0.17088830021132445,0.41916167664670656,0.864311596419177,0.564903578528827
IPO7,0.6703451475537175,0.6690157948060301,0.012614894287694056,0.10537961851841345,0.39520958083832336,0.9160745880735057,0.4078399602385686
MTRNR2L8,0.7746618931974836,0.6667293856116561,0.026254651233895768,4.110986149626637,0.001996007984031936,3.939728358459682e-05,0.03792544731610338
ARNTL,0.8896924828714101,0.7263640047135818,0.033005568932988755,4.948512734000417,0.001996007984031936,7.478269863359088e-07,0.0007077534791252485
OTOG,0.6455381181581281,0.6093244619140324,0.023104533165937656,1.5673831617374052,0.0998003992015968,0.11702515737475849,0.569199801192843
RP11-945A11.2,0.7109872274220583,0.6700646407273012,0.019324154088977304,2.117690974017728,0.021956087824351298,0.03420124777657785,0.12997912524850894
FIBIN,0.6915329634182326,0.6595676257938241,0.01860100530080195,1.7184736581430147,0.05389221556886228,0.08571025518909003,0.23810934393638172
KCNA4,0.6596987525947942,0.6642227569068343,0.012889589343474943,-0.35098126026256715,0.7025948103792415,0.725602407327661,0.4895109343936382
RP11-624D11.2,0.7641037507062831,0.6465892416466096,0.02773242293937563,4.23744111059324,0.001996007984031936,2.2608169136573153e-05,0.04765606361829026
FSHB,0.682696994612118,0.6735802700920451,0.0125936381233207,0.7239150776605141,0.2714570858283433,0.46911787278695005,0.3080049701789264
FBXO3,0.5731238642132965,0.5468254819666747,0.016340643460729398,1.6093847411714075,0.0499001996007984,0.10753223970144066,0.8386143141153082
RP11-646J21.3,0.7039240566419198,0.68150430934628,0.0143467113964961,1.5627098556616814,0.041916167664670656,0.1181208551953905,0.15632504970178926
EHF,0.6775806414782068,0.6888709346335798,0.012114273732109933,-0.931982668135207,0.7425149700598802,0.35134548257581155,0.3461073558648111
RP11-63C8.1,0.7109960262244528,0.574251989712281,0.028898370780991983,4.73189431848909,0.001996007984031936,2.224342175782823e-06,0.1279582504970179
RP11-375D13.3,0.7728872619746813,0.6048645169796621,0.033934664131345126,4.951360188645957,0.001996007984031936,7.369655654620999e-07,0.03976739562624255
HSD17B12,0.7003936726711975,0.6715792329944054,0.013519522290760049,2.131320845299635,0.023952095808383235,0.03306271890511958,0.1754811133200795
ALKBH3-AS1,0.7587386699765265,0.6392766331276364,0.025820792994141452,4.6265828038662695,0.001996007984031936,3.7174828120267733e-06,0.054100397614314115
C11orf96,0.7216051532535888,0.6880836746891859,0.011844155374805801,2.8302126663843854,0.013972055888223553,0.004651707286939422,0.10168290258449304
CTD-2560E9.3,0.8242518633783296,0.7031891768911991,0.03283434368478051,3.687074961795024,0.001996007984031936,0.0002268465491828131,0.008733598409542744
RP11-430H10.4,0.8418673120149428,0.8066734627750763,0.0245704925391145,1.432362382798753,0.0718562874251497,0.15204013830566732,0.005352882703777336
DGKZ,0.7092120416360203,0.6512983968919732,0.023707000488479176,2.4428921226111555,0.015968063872255488,0.014570091787849293,0.13706560636182902
C11orf49,0.6598101675736673,0.6231375599942357,0.018983050143709143,1.9318606494637907,0.027944111776447105,0.053376707847391014,0.48219781312127236
PACSIN3,0.8825869011313711,0.765692935632376,0.03241521572275888,3.606144919681028,0.001996007984031936,0.00031077962004033566,0.0010268389662027833
DDB2,0.7092120416360195,0.7002461083244996,0.009975725665698338,0.8987750477490001,0.2714570858283433,0.36877249345083407,0.13786679920477138
C1QTNF4,0.5465481635778581,0.5454622638831315,0.010359222035530934,0.1048244444420629,0.3912175648702595,0.9165151130445806,0.908051689860835
MTCH2,0.580145838299232,0.5730285986353855,0.017307300078876292,0.4112276109739859,0.3393213572854291,0.6809056439727024,0.8188817097415507
OR4C12,0.6986251485763203,0.6877189774660236,0.013814818820485865,0.7894545163432207,0.2275449101796407,0.4298464035405143,0.1853230616302187
OR5D18,0.6172506919607078,0.603252010137538,0.018915310859940197,0.7400714652179545,0.25349301397205587,0.4592566319136453,0.6911799204771372
OR10AG1,0.6986072392438921,0.6209943164953184,0.025372393009443408,3.0589516219334807,0.001996007984031936,0.002221130148610584,0.1883210735586481
OR5R1,0.7870298992442766,0.7898857707934746,0.020378617633292115,-0.1401405924871105,0.590818363273453,0.8885489088681999,0.02750497017892644
P2RX3,0.7004093033931996,0.5899800549786377,0.03041839417928261,3.6303444476293083,0.001996007984031936,0.0002830432436922159,0.17442743538767397
PRG2,0.893148784236812,0.6548411685665734,0.04195243596324151,5.680423798966924,0.001996007984031936,1.343614020044015e-08,0.0005825049701789264
RP11-659P15.1,0.7835046988253963,0.5561787913763033,0.03894909950840354,5.836486858959088,0.001996007984031936,5.331296515365125e-09,0.03026540755467197
MS4A14,0.8613723900349686,0.6574798652211368,0.032841215788024423,6.20843412527301,0.001996007984031936,5.351514786866574e-10,0.0027306163021868788
RP11-804A23.4,0.7446404940638952,0.6705813554263396,0.026171134048508925,2.829802426607962,0.001996007984031936,0.004657675688517493,0.06876938369781312
CD6,0.7109872274220583,0.6729374094266183,0.015814819305072125,2.405959705352708,0.011976047904191617,0.01613004372533422,0.12997912524850894
FADS2,0.7977355419176221,0.6576836930677736,0.03111915491362155,4.500502961555043,0.001996007984031936,6.779286017222219e-06,0.019615308151093438
FADS3,0.6986408188655916,0.6890969124252673,0.011664492121678933,0.8182016277061706,0.1596806387225549,0.4132420658854188,0.18419781312127237
RAB3IL1,0.7339850438836182,0.6380441073528798,0.03243892698033042,2.9575866239012765,0.001996007984031936,0.0031005761710110047,0.08259343936381709
CTD-2531D15.4,0.7498958035931118,0.7853303758863641,0.021567837342107658,-1.642935809056316,0.9441117764471058,0.10039621511841079,0.06380616302186878
RP11-831H9.3,0.7110576147926113,0.7086123767400524,0.015787619103954303,0.1548832687473634,0.3772455089820359,0.8769133440741674,0.12580019880715707
B3GAT3,0.604862959389702,0.5804042588765632,0.01756591538060169,1.3923954421497178,0.1277445109780439,0.16380268391367014,0.7393061630218688
RP11-727F15.9,0.7782010246773687,0.6784359022213048,0.02464394900196012,4.048260384247866,0.001996007984031936,5.159972354573661e-05,0.034531809145129225
SLC22A10,0.7287351770658463,0.5873948386204654,0.030495386061309852,4.6348105959772665,0.001996007984031936,3.572644415861248e-06,0.08900198807157057
PLA2G16,0.8312446274426554,0.6002014593348787,0.03820262621038899,6.047834691661585,0.001996007984031936,1.4680547888445972e-09,0.007306163021868787
ESRRA,0.5606593818833507,0.5780039239092968,0.016441774450029607,-1.0549069432048896,0.8662674650698603,0.2914678864647997,0.8741789264413519
TRMT112,0.6791529864636121,0.6797918770384552,0.014496184273491773,-0.044073016925659125,0.5748502994011976,0.9648462012522876,0.33936182902584494
RPS6KA4,0.9072905605893685,0.6468467101848188,0.04233472895054348,6.152014123175344,0.001996007984031936,7.650506894663067e-10,0.0002375745526838966
MIR194-2HG,0.7445900851487234,0.7474706900756928,0.018180766755967075,-0.15844243345918305,0.5828343313373253,0.8741081789813692,0.07000695825049702
ZNHIT2,0.6455429636127755,0.6070485045015311,0.02039769355761793,1.8871966579214525,0.043912175648702596,0.05913387966461792,0.5684741550695825
CDC42EP2,0.535934679777577,0.5182790864511513,0.013364203939947781,1.3211107377409126,0.08782435129740519,0.18646444324780687,0.9356739562624254
AP000769.7,0.7339722590264247,0.6568874018024852,0.022807303307471747,3.3798321609851576,0.001996007984031936,0.0007253010691332662,0.08323161033797216
AP000769.1,0.700382507656194,0.6757067706197135,0.02108057145214269,1.1705440287754265,0.12375249500998003,0.24178210660012045,0.17622266401590458
OVOL1-AS1,0.8171265362789786,0.6536678310059457,0.031123659971217653,5.251911421220703,0.001996007984031936,1.5052885427024876e-07,0.010827037773359841
RP11-770G2.5,0.6827244844748045,0.6758578526124943,0.011936096322056765,0.5752828795140271,0.21756487025948104,0.5650999983349667,0.30383300198807156
EFEMP2,0.779961560540699,0.5844302975118693,0.03409221969252288,5.7353632234074805,0.001996007984031936,9.730358963011554e-09,0.033207753479125246
RP11-867G23.4,0.5871877154881616,0.5602637978608371,0.017585848420861427,1.5309990728331386,0.08782435129740519,0.12576962179735318,0.7988946322067595
RP11-867G23.12,0.8156015804972722,0.7767314825394986,0.023952045643646475,1.6228299885560125,0.03792415169660679,0.10462575318324685,0.011237574552683897
RBM4,0.6986161939674954,0.6766584496782928,0.011472804519347997,1.9138950944532054,0.03992015968063872,0.0556335613364487,0.18606461232604374
SPTBN2,0.8065425519699179,0.7849123486753536,0.020252505148338724,1.0680260607827787,0.11976047904191617,0.2855087563767469,0.014801192842942346
RP11-757G1.6,0.7411711169097625,0.6631117084337138,0.023081297897974615,3.381933235344403,0.001996007984031936,0.0007197763591790807,0.07289562624254473
RP11-554A11.5,0.7675754265525974,0.6624546258577991,0.028374119485493173,3.7048127871788097,0.001996007984031936,0.00021154691817870663,0.04523459244532803
TPCN2,0.6738449634149092,0.5719526278282665,0.02904738617378972,3.5077970519281876,0.003992015968063872,0.0004518335995280509,0.3874890656063618
ANO1-AS1,0.7658068383798654,0.6518124732457456,0.02986992736880891,3.816358966214037,0.001996007984031936,0.000135435429613473,0.047157057654075546
KRTAP5-9,0.6703031508022036,0.6529116335668559,0.017637143937347822,0.9860733289429607,0.22355289421157684,0.3240971304595939,0.4158926441351889
FOLR1,0.7039062821284549,0.6771701808451518,0.011671390354900528,2.2907383328221,0.029940119760479042,0.02197855216307154,0.16124850894632206
AP000593.7,0.6950701010396949,0.6950143409412329,0.010401745593179048,0.005360648168374352,0.5409181636726547,0.9957228420756941,0.21197017892644135
LINC01537,0.7569700964726769,0.5923487194126057,0.033256307560440866,4.950079823530593,0.001996007984031936,7.418304928119568e-07,0.056182902584493044
ARAP1-AS2,0.6844586899596535,0.6040570546206877,0.027272384429597646,2.948097022704995,0.001996007984031936,0.0031973669819680417,0.29471669980119286
RP11-800A3.3,0.6137364901016187,0.6050756305255744,0.019108159606072282,0.45325451297211744,0.3193612774451098,0.6503654829152075,0.701748508946322
THRSP,0.5942593154956015,0.5440097701618419,0.01930243687194746,2.603274688429907,0.007984031936127744,0.009233793859612538,0.776272365805169
CTD-2555I5.1,0.5977912159045966,0.5647644214105023,0.01785805273386752,1.8494062586934596,0.03792415169660679,0.0643991723878341,0.7645994035785288
RP11-179A16.2,0.7481188685677894,0.689705946790995,0.02562773682260725,2.2792852205842777,0.00998003992015968,0.022650116009778065,0.06636978131212724
DDIAS,0.7728933325724592,0.6410391446554462,0.028792813037261535,4.579413194062436,0.001996007984031936,4.662822539192035e-06,0.0395337972166998
TMEM126B,0.8260354250208198,0.7562283222464562,0.028259356011437586,2.4702297796916426,0.005988023952095809,0.013502628908286018,0.008431411530815109
SYTL2,0.723373708444995,0.7028060296664379,0.011084080584388952,1.8556053090703104,0.05788423153692615,0.0635098364066844,0.09845328031809145
EED,0.8029530420480896,0.6488017727244848,0.02856174917504587,5.397122857527224,0.001996007984031936,6.771802008032068e-08,0.017007952286282307
GRM5-AS1,0.9939722973047742,0.7737971419298038,0.038489975102814114,5.7203247023889885,0.001996007984031936,1.0632067226623576e-08,0.0
NAALAD2,0.7463900891645681,0.6236115148600885,0.028605411809850958,4.292144966156144,0.001996007984031936,1.7695535226458503e-05,0.06701391650099403
RP11-867G2.5,0.5305822228529135,0.5374739848236233,0.010597641555212955,-0.6503109144429546,0.8403193612774451,0.5154914083646718,0.9515834990059642
CWC15,0.691544271309562,0.6557960490562385,0.02112558401431379,1.692176757295816,0.05588822355289421,0.09061227676378913,0.23418091451292247
RP11-712B9.2,0.7941101625779414,0.6346589559871302,0.03232218314408973,4.933181829952064,0.001996007984031936,8.090077732170187e-07,0.022166003976143142
RP11-644L4.1,0.7199778080896323,0.7208529957357708,0.010606838471021075,-0.08251164081827886,0.3872255489021956,0.9342398618658052,0.10355069582504971
CUL5,0.7781909759961467,0.6724387903380022,0.02514070357817455,4.206413131172158,0.001996007984031936,2.5945574803065696e-05,0.035162027833001985
TEX12,0.7109850277044466,0.7073521492504933,0.009792424295017275,0.3709886688428614,0.36926147704590817,0.7106459714075934,0.13010735586481112
NCAM1,0.6950633507437208,0.682963213617446,0.01608807100103743,0.7521185806237278,0.30538922155688625,0.45197975102801613,0.21605367793240557
NNMT,0.7640546258910227,0.5769754574995778,0.03414192428189065,5.479455898467586,0.001996007984031936,4.2663576893531285e-08,0.04830914512922465
RP11-136I14.2,0.6791506836373127,0.6830133573484309,0.011768908180164447,-0.3282100303601789,0.6666666666666666,0.7427528644117176,0.34213021868787274
APOA1,0.9515137185440088,0.7287557309763686,0.03950710995644328,5.63842781244252,0.001996007984031936,1.7160973309060523e-08,3.976143141153081e-06
BACE1,0.7323125983568586,0.6796552952553699,0.02346442338244456,2.2441336930905855,0.005988023952095809,0.024823800696528897,0.08367196819085487
FXYD2,0.6685766734087659,0.6017020185348648,0.02423441231408681,2.7594915035354872,0.003992015968063872,0.0057891392498563565,0.42184493041749505
FXYD6,0.7746558364590481,0.7758908185036895,0.021761679798695678,-0.05675030861888271,0.5489021956087824,0.9547440980759798,0.03816003976143141
AP002962.1,0.5447309269628278,0.5329351278056756,0.011212169733112124,1.0520532098542312,0.21357285429141717,0.29277513769277697,0.9162664015904572
CD3G,0.6826901219734884,0.6655488322311591,0.01696679131673938,1.01028470394498,0.17764471057884232,0.31235890736868255,0.3086421471172962
ATP5L,0.7145528222988407,0.6831830205687379,0.014000825333098784,2.240568036795689,0.007984031936127744,0.025054069074711416,0.11687574552683896
TRAPPC4,0.7835046988253973,0.6294247643959537,0.03538235469777373,4.354711147563449,0.001996007984031936,1.332424957878331e-05,0.030166003976143142
HYOU1,0.6101789822681619,0.4816745283847629,0.032480944565815996,3.9563028600663714,0.001996007984031936,7.611864853984684e-05,0.7183349900596422
RP11-110I1.14,0.7605236952625372,0.6490328815614482,0.027256112913979145,4.09048839990325,0.001996007984031936,4.30465742189412e-05,0.05162027833001988
ABCG4,0.7782351892229921,0.6941768521113227,0.02907076071012849,2.8915079983572576,0.003992015968063872,0.0038339783336436284,0.033998011928429425
C11orf63,0.6773774924025572,0.6821541484071698,0.012339022063012461,-0.3871178753242353,0.7065868263473054,0.6986689447536518,0.3583787276341948
OR8B3,0.5323743129535207,0.5283837197690313,0.011365787294931519,0.35110574225408714,0.30538922155688625,0.7255090201608094,0.9448797216699801
OR8B12,0.7587386699765267,0.6452897178662158,0.028815502026375752,3.9370805341674604,0.001996007984031936,8.247893273294338e-05,0.053962226640159046
ROBO3,0.7622696621654177,0.6720919320603503,0.030025100681498704,3.003411414391405,0.003992015968063872,0.002669712582261452,0.050830019880715706
TMEM218,0.6915261785946798,0.6835271235370435,0.012254138906101785,0.6527635371957994,0.3093812375249501,0.5139087339428374,0.2402266401590457
PUS3,0.7003825076561937,0.6892556819395758,0.012113186381979488,0.9185713292722175,0.16367265469061876,0.3583198340164482,0.17671471172962228
CDON,0.806484376795809,0.7049020715208316,0.03081621421952598,3.296391456501779,0.001996007984031936,0.0009793545030443163,0.015567594433399603
KIRREL3,0.6490945893078384,0.6389019744340927,0.019390625485057763,0.5256465234501839,0.27345309381237526,0.5991338257733438,0.5463011928429423
RP11-168K9.2,0.7764888666745304,0.7321087351085498,0.019738660432801314,2.2483861920147516,0.021956087824351298,0.024551574887469174,0.035757455268389665
RP11-702B10.1,0.6473091318545314,0.6144876150116376,0.019528659090854744,1.6806846128141189,0.06387225548902195,0.09282419093288552,0.5600168986083499
ZBTB44,0.6048733019329956,0.5523601576886251,0.023562719861785257,2.2286537612126724,0.015968063872255488,0.02583695102665584,0.7367564612326044
RP11-890B15.2,0.7181137805234321,0.7002166300089915,0.014103517515008792,1.2689848823453747,0.08982035928143713,0.20444645597302258,0.10745228628230616
RP11-713P17.5,0.5571447326338963,0.5472597852435267,0.010541958813001103,0.937676532958736,0.16966067864271456,0.34841066723689407,0.881168986083499
RP11-555G19.1,0.679298048782368,0.6842619512228408,0.011802629312515337,-0.42057598430281756,0.5389221556886228,0.6740647334790746,0.33207455268389663
RP11-69C17.2,0.6193375211406259,0.6041377157924913,0.019332552043463607,0.7862286010642294,0.16367265469061876,0.43173357294997805,0.6777833001988072
RP11-34C15.2,0.6349314590907119,0.5980164651248564,0.020283387462388672,1.8199619779637342,0.05788423153692615,0.06876479533675361,0.6167912524850895
FBXO18,0.6933015321555647,0.6363414322471914,0.023297824091678136,2.4448677989940126,0.013972055888223553,0.014490524669956262,0.22379821073558648
RP11-554I8.1,0.6915329634182328,0.5364615861297068,0.03292694757274972,4.709558240887716,0.001996007984031936,2.4825427027419522e-06,0.2376520874751491
GATA3-AS1,0.8047274486780928,0.629207251660341,0.03262489569053942,5.37994661140461,0.001996007984031936,7.450793160224123e-08,0.01609642147117296
LINC00709,0.6968454031680774,0.686203415553369,0.011524321302851644,0.9234372537039759,0.20359281437125748,0.3557793852133182,0.1978558648111332
RP1-251M9.3,0.8153330772584121,0.8520231311519806,0.023070351311649057,-1.5903552311767688,0.9461077844311377,0.1117547555535714,0.011697813121272365
RP11-397O4.1,0.8595475234975579,0.6536967338195855,0.03229930264986746,6.37322706033131,0.001996007984031936,1.8509149768419775e-10,0.0028836978131212723
RP3-323N1.2,0.5978069131727909,0.5682836861404463,0.016937483331402416,1.7430704700742756,0.0499001996007984,0.08132130606237187,0.7619671968190855
DHTKD1,0.7587448537749635,0.6545165894023285,0.0254077045854227,4.102230645126059,0.001996007984031936,4.091860745258913e-05,0.05381510934393638
RP11-397C18.2,0.74104660867845,0.5331698999006317,0.035072149390688395,5.927116312780172,0.001996007984031936,3.083006072657213e-09,0.074558648111332
TRDMT1,0.6703031508022029,0.628555400426514,0.02401780978442996,1.738199725553285,0.05389221556886228,0.08217562745879636,0.41728230616302187
RP11-354E11.2,0.6897643948288296,0.6773792560508249,0.013114617662969787,0.9443766563606462,0.19760479041916168,0.3449772060261025,0.2508797216699801
EBLN1,0.6844518350103553,0.687668386857201,0.011253566727686582,-0.28582510102613556,0.6826347305389222,0.7750120819454092,0.298227634194831
GPR158,0.69510385153626,0.6752670689958321,0.014426274953178511,1.3750453672072773,0.07784431137724551,0.1691173801941972,0.20732107355864812
MPP7,0.6738472843731391,0.6436978617151603,0.01603767736227149,1.8799120332039614,0.03792415169660679,0.060120067656134424,0.3866878727634195
WAC,0.822407385091807,0.5920113454306537,0.04003149164761965,5.755369839555987,0.001996007984031936,8.64523119759042e-09,0.009529821073558648
LYZL2,0.7445963864497506,0.6617306270394433,0.024581070449097298,3.3711208623685884,0.001996007984031936,0.0007486300598744666,0.06951590457256461
RP11-14C22.6,0.7393351384375026,0.6275573839892408,0.02744544192732632,4.072725618492053,0.001996007984031936,4.6466152487489865e-05,0.07509542743538768
RP11-342D11.3,0.6862523275507177,0.6373271944760928,0.022850494666716396,2.1410973280104204,0.011976047904191617,0.03226619012275922,0.2758220675944334
RET,0.7447350015833528,0.6193080139303571,0.02969510043623876,4.223827695828409,0.001996007984031936,2.401877086000148e-05,0.06846123260437376
C10orf142,0.6826832492656703,0.6816898112147531,0.011983096467653795,0.08290328410512599,0.5489021956087824,0.9339284426946817,0.3149204771371769
RP11-733D4.1,0.7198235621214056,0.5686640528966858,0.032366908036253486,4.6701868790001395,0.001996007984031936,3.0092585030505603e-06,0.10628131212723659
TIMM23,0.6314017225018427,0.6288847892900148,0.019694984066928316,0.12779564600177448,0.49700598802395207,0.898310695798678,0.6309840954274354
PRKG1-AS1,0.6738820977873398,0.6735800117182171,0.01438572624852333,0.020999014154994007,0.4291417165668663,0.9832464420935914,0.3797982107355865
RP11-598C10.1,0.7392907142949278,0.680807821096698,0.020118139177801406,2.906973288203392,0.003992015968063872,0.0036494435970519934,0.07586679920477137
MTRNR2L5,0.6986341030703711,0.587693018049906,0.028172928209184208,3.9378613467766903,0.001996007984031936,8.221107371886305e-05,0.18477037773359842
BICC1,0.7534267224078973,0.6420481492643813,0.02903567309894665,3.8359218594299715,0.001996007984031936,0.00012509417966533043,0.06016500994035785
SLC16A9,0.7269818163910808,0.6983032306549247,0.010766340080162508,2.6637265331229045,0.00998003992015968,0.007728035864286387,0.09155566600397615
RP11-174J11.1,0.6526316800020394,0.5141610768256225,0.03289462371023103,4.209520813984717,0.001996007984031936,2.5591286754389486e-05,0.5280864811133201
RP11-210G22.1,0.6756089069067844,0.6689524284869499,0.012608297067988754,0.5279442881096249,0.3413173652694611,0.5975380044311378,0.37431908548707754
VPS26A,0.7092296831780548,0.6887471247280598,0.0123921188795332,1.6528697512595951,0.04590818363273453,0.09835737451708981,0.1345576540755467
HKDC1,0.6632288102415319,0.6402283018158107,0.018503377573168004,1.2430437813187856,0.14171656686626746,0.21385170051014013,0.4678956262425447
UNC5B,0.684476969488819,0.6982960885881758,0.010734753348244403,-1.2873252557419574,0.9001996007984032,0.19798094423400858,0.29057057654075547
CHCHD1,0.6915510559556073,0.6864900019972241,0.012270167318991755,0.41246821064528444,0.31736526946107785,0.6799962763927081,0.23357952286282307
PLAU,0.7056748685754307,0.5900359554598287,0.028667905527008868,4.033741251402242,0.001996007984031936,5.4895764547202575e-05,0.15175844930417495
VCL,0.5977912159045964,0.5145526349741103,0.027373839458004336,3.0408076681454856,0.003992015968063872,0.0023594449492549963,0.7647683896620279
COMTD1,0.6632429587706773,0.6658236918581781,0.013441519076588904,-0.19199713014546943,0.5728542914171657,0.8477444534190268,0.4636192842942346
NUTM2A-AS1,0.6331628752676062,0.5917846111134131,0.024211743535310973,1.7090162917777634,0.06786427145708583,0.08744793171945364,0.6244005964214712
RP11-57C13.6,0.76583542934051,0.6739261203222388,0.026540101899511042,3.4630352726701865,0.001996007984031936,0.0005341183721601084,0.04616202783300199
ACTA2,0.8136798343071564,0.7905464492540749,0.02321803905050703,0.9963539557650677,0.13972055888223553,0.3190781964574474,0.011877733598409542
PANK1,0.8171475898531648,0.6466978565530933,0.030709930844531858,5.550313159705987,0.001996007984031936,2.85158328061641e-08,0.010761431411530815
CPEB3,0.737513674959498,0.6837283989783859,0.017433711554828802,3.0851305421656807,0.003992015968063872,0.0020346282996013265,0.07855666003976143
RP11-391J2.3,0.7445837837943695,0.6938934881781813,0.025651498302821017,1.976114417090856,0.03592814371257485,0.04814181991912392,0.07044831013916501
CYP2C8,0.7728852384314934,0.6743923620388345,0.027222177963647492,3.6181115458205704,0.001996007984031936,0.0002967604982015981,0.03987872763419483
ENTPD1,0.7994452352732624,0.6838576835131673,0.024194925558796848,4.777346864705053,0.001996007984031936,1.776232252392873e-06,0.0185675944333996
CC2D2B,0.8807846806319574,0.6327138775434971,0.03859392168104896,6.427716911968182,0.001996007984031936,1.2953460526432536e-10,0.0011093439363817098
LCOR,0.6897643948288288,0.6852350612491509,0.010616959062777192,0.4266130775202097,0.4291417165668663,0.6696611709516889,0.2525536779324056
PGAM1,0.7110202223696013,0.6741380125498327,0.024371417820824758,1.5133387023651987,0.059880239520958084,0.1301936466122735,0.12675646123260437
MFSD13A,0.5677308436550035,0.5509064219900732,0.015122110552532276,1.1125710003562834,0.16766467065868262,0.26589272102764294,0.8563359840954274
RP11-225H22.4,0.6243199573215419,0.6004644814877308,0.019480022760297835,1.224612318340286,0.1437125748502994,0.22072132442213555,0.6634244532803181
NEURL1,0.6809399286230821,0.6405003092669137,0.018378964769465277,2.200320848503521,0.015968063872255488,0.027784139119595874,0.3214075546719682
COL17A1,0.7570527355808297,0.6362665530422984,0.026542048468677734,4.550748322273112,0.001996007984031936,5.345545778245864e-06,0.055029821073558645
CFAP58-AS1,0.6066727979470982,0.5943836949308215,0.0211825095227176,0.5801533101210857,0.25948103792415167,0.5618112361979108,0.728448310139165
SMNDC1,0.7516560538979805,0.6823895513266888,0.02200846287909745,3.1472667106195087,0.001996007984031936,0.0016480455873095767,0.062351888667992045
RBM20,0.7110136235025847,0.6250534025115657,0.02675826589096016,3.212473534021351,0.001996007984031936,0.0013159727269103083,0.1270347912524851
CASC2,0.7569700964726773,0.7631990818278878,0.021201336389501807,-0.2938015434864063,0.6007984031936128,0.7689095555828771,0.05599502982107356
CUZD1,0.6915261785946798,0.6976978082723033,0.012054543557359715,-0.5119753931997716,0.7145708582834331,0.6086682311902623,0.2402266401590457
FAM53B-AS1,0.6915307018177784,0.6968780769826123,0.011116791695603095,-0.4810178432099583,0.6926147704590818,0.6305038171884954,0.2388131212723658
METTL10,0.7162929387037629,0.6789577559505444,0.01604641599402796,2.326699168656183,0.017964071856287425,0.019981282141770196,0.11393737574552684
FOXI2,0.7039018384299587,0.6924301601848837,0.011884820638830916,0.9652378099500272,0.249500998003992,0.334425713004054,0.1624831013916501
MKI67,0.7110202223696013,0.701047443916874,0.011281701309543727,0.8839782386624551,0.1656686626746507,0.3767079601563501,0.12675646123260437
LINC01168,0.5270806554117021,0.5160649964310903,0.01234433462239928,0.892365552098905,0.18163672654690619,0.3721970288531744,0.9561451292246521
RP13-49I15.6,0.7357472234563462,0.5965798645078386,0.034005224892360124,4.092528703721937,0.001996007984031936,4.266944060127287e-05,0.08063717693836978
MTG1,0.6897757317133236,0.6579055243630795,0.016702044961230834,1.908161989997039,0.027944111776447105,0.0563702826524104,0.24787673956262427
FRG2B,0.6667800538631221,0.6717808562826871,0.013072365621475577,-0.382547624842225,0.6646706586826348,0.7020552106088922,0.4382823061630219
IQSEC3,0.5447538951573407,0.5169353473448801,0.012393759009973993,2.2445609754127984,0.02594810379241517,0.024796330375939313,0.9135
SLC6A12,0.696831936905877,0.7014380736863374,0.010913569521595622,-0.4220559342518888,0.7604790419161677,0.6729841909329362,0.20221272365805168
ADIPOR2,0.6720787173277509,0.6775754605061971,0.013185795671851807,-0.4168685239207712,0.688622754491018,0.6767745776211385,0.3999005964214712
RP1-53O8.2,0.7092120416360195,0.6438400584989917,0.023345166230004624,2.800236352697498,0.007984031936127744,0.005106520222047939,0.13786679920477138
TULP3,0.6473187962139856,0.5911633132298065,0.02569486095463423,2.1854752622838722,0.013972055888223553,0.028854017821070332,0.5576888667992048
DYRK4,0.6403813197441183,0.6062812759022144,0.0193483873999843,1.7624230452368248,0.033932135728542916,0.07799784782768948,0.5856212723658052
KCNA5,0.6579206783890875,0.6367506278953957,0.01852168377031647,1.142987363147759,0.16167664670658682,0.25304383780809125,0.5031978131212723
GAPDH,0.693301532155564,0.6793512858710749,0.011855668907825481,1.1766730661042621,0.18962075848303392,0.23932602208424103,0.22585288270377735
CDCA3,0.6933082996052301,0.6846617504197078,0.011538658277296186,0.7493548190550704,0.2554890219560878,0.45364337502124785,0.22274950298210736
USP5,0.6968364256888585,0.6949355230889473,0.01131243186925626,0.1680366009608477,0.4351297405189621,0.8665544850490785,0.20142842942345923
CLSTN3,0.5995571895195956,0.5756198192204185,0.0183625751924347,1.3035954950936226,0.12974051896207583,0.19237153746794977,0.758565606361829
RP11-273B20.3,0.8277187853902358,0.6346347048469352,0.035696701318343155,5.409017455741121,0.001996007984031936,6.337145364021524e-08,0.008160039761431412
CD163,0.5447567661135646,0.542024899324512,0.010607086885425034,0.2575510899987172,0.34530938123752497,0.7967533809366933,0.9134314115308151
