dataset_id	platform	split_strength	analysis_unit	excluded_feature	repeat	method	n_per_group	n_evaluated_features	observed_top_k_overlap_fraction	pseudo_top_k_overlap_fraction	specificity_margin	observed_all_feature_spearman	pseudo_all_feature_spearman	split_seed	sampling_seed
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	1	absolute_mean_shift	37	4999	0.06	0.04	0.0199999999999999	0.0790065989207206	0.0354432777088643	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	1	welch_abs_t	37	4999	0.03	0.03	0.0	0.013287614353603	-0.0143256154235487	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	2	pgaa_w	37	4999	0.07	0.04	0.03	0.2960340620896336	0.3033342132823524	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	2	pgaa_h	37	4999	0.04	0.02	0.02	-0.0035337445139206	-0.0168424729703737	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	2	absolute_mean_shift	37	4999	0.06	0.01	0.0499999999999999	0.0645209331979866	0.091563912985666	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	2	welch_abs_t	37	4999	0.05	0.02	0.03	-0.0074068663437902	0.0070969692147933	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	3	pgaa_w	37	4999	0.02	0.06	-0.0399999999999999	0.3067894945209159	0.2629445056358211	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	3	pgaa_h	37	4999	0.03	0.01	0.0199999999999999	0.0161322590274669	-0.0024955281251224	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	3	absolute_mean_shift	37	4999	0.02	0.08	-0.06	0.0737747639341499	0.0756256972457367	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	3	welch_abs_t	37	4999	0.02	0.01	0.01	0.0014812690269857	0.0064218653097448	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	4	pgaa_w	37	4999	0.08	0.03	0.05	0.2573291868039233	0.2763728043567898	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	4	pgaa_h	37	4999	0.03	0.04	-0.01	-0.0057107489838417	0.016696606934289	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	4	absolute_mean_shift	37	4999	0.07	0.02	0.05	0.0716289823202308	0.0733194835863527	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	NFATC1|unstimulated	NFATC1	4	welch_abs_t	37	4999	0.04	0.02	0.02	0.0037538714946771	0.0007894054201185	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	0	pgaa_w	37	4999	0.1	0.05	0.05	0.2485972850752624	0.28330413943533	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	0	pgaa_h	37	4999	0.04	0.02	0.02	0.0015641927162876	0.0181969680487604	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	0	absolute_mean_shift	37	4999	0.08	0.05	0.03	0.0718328195325419	0.0673991566669203	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	0	welch_abs_t	37	4999	0.0	0.02	-0.02	-0.0052665986738764	-0.0128228625797188	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	1	pgaa_w	37	4999	0.06	0.04	0.0199999999999999	0.277525967042148	0.2563554073599834	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	1	pgaa_h	37	4999	0.02	0.0	0.02	0.0015154050959112	0.0307636524868187	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	1	absolute_mean_shift	37	4999	0.06	0.03	0.03	0.0696752812764155	0.0618512626444545	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	1	welch_abs_t	37	4999	0.02	0.01	0.01	-0.0050004248148549	-0.0145668419161519	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	2	pgaa_w	37	4999	0.07	0.11	-0.0399999999999999	0.2562791949087604	0.2581277002579388	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	2	pgaa_h	37	4999	0.03	0.02	0.0099999999999999	0.0188922204267044	0.0241476588611077	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	2	absolute_mean_shift	37	4999	0.08	0.1	-0.02	0.0757645557071699	0.0721050454560615	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	2	welch_abs_t	37	4999	0.01	0.02	-0.01	0.0028254396138687	-0.0010953428621161	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	3	pgaa_w	37	4999	0.07	0.1	-0.03	0.2616196703509157	0.2243702058058671	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	3	pgaa_h	37	4999	0.05	0.02	0.03	0.0237953933618161	0.0381596174526827	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	3	absolute_mean_shift	37	4999	0.06	0.08	-0.02	0.0859117239554972	0.0516145505753749	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	3	welch_abs_t	37	4999	0.01	0.02	-0.01	0.0085117996952817	-0.0175380384604541	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	4	pgaa_w	37	4999	0.06	0.04	0.0199999999999999	0.2921026448747132	0.2928270202419836	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	4	pgaa_h	37	4999	0.0	0.03	-0.03	0.0185758003160173	0.022397898556607	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	4	absolute_mean_shift	37	4999	0.06	0.05	0.0099999999999999	0.0631260685361263	0.0690713449325673	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	PTPN6|stimulated	PTPN6	4	welch_abs_t	37	4999	0.03	0.01	0.0199999999999999	-0.0112836564912022	-0.0016875998489013	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	0	pgaa_w	37	4999	0.08	0.05	0.03	0.2630455030261755	0.2832587352044239	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	0	pgaa_h	37	4999	0.02	0.01	0.01	-0.004020863680273	0.0078313899751911	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	0	absolute_mean_shift	37	4999	0.07	0.03	0.04	0.0792635096084889	0.0789770810881727	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	0	welch_abs_t	37	4999	0.02	0.02	0.0	0.0026828733334345	0.0076489880450915	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	1	pgaa_w	37	4999	0.09	0.04	0.0499999999999999	0.2608091608237614	0.2677409087579822	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	1	pgaa_h	37	4999	0.02	0.03	-0.0099999999999999	0.0103844948238562	-0.0041597489116496	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	1	absolute_mean_shift	37	4999	0.09	0.04	0.0499999999999999	0.0535051153353602	0.0866209970507874	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	1	welch_abs_t	37	4999	0.03	0.0	0.03	-0.0160225867022143	0.0172905985763128	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	2	pgaa_w	37	4999	0.06	0.07	-0.01	0.2553983777307682	0.2880109560447504	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	2	pgaa_h	37	4999	0.01	0.01	0.0	0.0107550465657522	0.0146533277335881	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	2	absolute_mean_shift	37	4999	0.05	0.07	-0.02	0.050470615036584	0.0996086056202461	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	2	welch_abs_t	37	4999	0.03	0.01	0.0199999999999999	-0.0222743179619008	0.0284639461385674	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	3	pgaa_w	37	4999	0.12	0.05	0.0699999999999999	0.2638845627468831	0.3430755418790842	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	3	pgaa_h	37	4999	0.04	0.04	0.0	0.0043354377428245	0.0173840015109128	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	3	absolute_mean_shift	37	4999	0.1	0.02	0.08	0.0561217135157192	0.1055529056402182	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	3	welch_abs_t	37	4999	0.03	0.01	0.0199999999999999	-0.0147088043786288	0.0122232120853942	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	4	pgaa_w	37	4999	0.08	0.03	0.05	0.2846389343174758	0.2751697636526105	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	4	pgaa_h	37	4999	0.02	0.03	-0.0099999999999999	0.0158864809822451	0.0409091920496301	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	4	absolute_mean_shift	37	4999	0.08	0.05	0.03	0.0792545310041421	0.0622306318691515	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
datlinger2017_jurkat_crispr	Jurkat CRISPR with TCR stimulation	experimental_replicate_holdout_3_vs_3	RELB|stimulated	RELB	4	welch_abs_t	37	4999	0.04	0.0	0.04	0.0065182510693379	-0.012267293315489	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		0	pgaa_w	70	5000	0.27	0.27	0.0	0.8448909561690481	0.8388248923771873	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		0	pgaa_h	70	5000	0.2	0.18	0.02	0.7950184591796791	0.7680020533889426	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		0	absolute_mean_shift	70	5000	0.24	0.18	0.06	0.8025406052243796	0.7946145126476574	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		0	welch_abs_t	70	5000	0.09	0.06	0.03	0.7362953524041387	0.7162621438974616	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		1	pgaa_w	70	5000	0.24	0.25	-0.01	0.8466301705298792	0.8376746214186965	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		1	pgaa_h	70	5000	0.2	0.25	-0.0499999999999999	0.7916971978413325	0.7847980735285985	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		1	absolute_mean_shift	70	5000	0.22	0.19	0.03	0.8057365725797789	0.7913047937424679	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		1	welch_abs_t	70	5000	0.09	0.04	0.0499999999999999	0.7374018948867327	0.7055764620566678	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		2	pgaa_w	70	5000	0.29	0.26	0.0299999999999999	0.84360478286011	0.8336591137506886	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		2	pgaa_h	70	5000	0.26	0.2	0.06	0.7896263673448282	0.8037507502362564	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		2	absolute_mean_shift	70	5000	0.3	0.21	0.09	0.8024012766014563	0.7885081265154116	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		2	welch_abs_t	70	5000	0.06	0.04	0.0199999999999999	0.7354151075026115	0.7051106380240859	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		3	pgaa_w	70	5000	0.3	0.28	0.0199999999999999	0.8431758812047896	0.8393255820333249	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		3	pgaa_h	70	5000	0.19	0.22	-0.03	0.7865915345277407	0.7816288238345812	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		3	absolute_mean_shift	70	5000	0.25	0.24	0.01	0.8056964835612594	0.7975038929413611	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		3	welch_abs_t	70	5000	0.05	0.08	-0.03	0.7383975619431822	0.7188098143759835	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		4	pgaa_w	70	5000	0.22	0.28	-0.06	0.8490088154227646	0.8356669351170525	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		4	pgaa_h	70	5000	0.21	0.33	-0.12	0.8012678875206521	0.7789712760119893	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		4	absolute_mean_shift	70	5000	0.17	0.22	-0.0499999999999999	0.8102074753947233	0.7883152983488678	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	AICAR|dose=0.001		4	welch_abs_t	70	5000	0.07	0.06	0.01	0.7465092906332302	0.7123413813073625	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		0	pgaa_w	70	5000	0.29	0.25	0.0399999999999999	0.8294381254603179	0.8367131353675266	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		0	pgaa_h	70	5000	0.27	0.25	0.02	0.7826597605681282	0.7632915402840947	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		0	absolute_mean_shift	70	5000	0.28	0.21	0.07	0.7798398431318561	0.7923461191586987	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		0	welch_abs_t	70	5000	0.08	0.05	0.03	0.6987864235044411	0.7118991248228672	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		1	pgaa_w	70	5000	0.22	0.2	0.0199999999999999	0.8324820834631694	0.8402538290762323	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		1	pgaa_h	70	5000	0.24	0.19	0.0499999999999999	0.7855053516404031	0.7886202531852178	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		1	absolute_mean_shift	70	5000	0.19	0.17	0.0199999999999999	0.7822324441823534	0.7955700220738026	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		1	welch_abs_t	70	5000	0.09	0.06	0.03	0.6932517595183513	0.7157285412813613	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		2	pgaa_w	70	5000	0.34	0.22	0.12	0.8340759030164125	0.8423293706357167	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		2	pgaa_h	70	5000	0.16	0.24	-0.0799999999999999	0.7756034506414041	0.780971262990575	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		2	absolute_mean_shift	70	5000	0.3	0.23	0.0699999999999999	0.7822023621286758	0.800489463004074	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		2	welch_abs_t	70	5000	0.09	0.05	0.0399999999999999	0.6978686529768694	0.7215905126300522	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		3	pgaa_w	70	5000	0.27	0.37	-0.0999999999999999	0.8311737691715252	0.8349983366051371	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		3	pgaa_h	70	5000	0.24	0.25	-0.01	0.7989658309036404	0.7777369084034447	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		3	absolute_mean_shift	70	5000	0.24	0.32	-0.08	0.782935457358035	0.7920935759992078	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		3	welch_abs_t	70	5000	0.07	0.06	0.01	0.7016749957575051	0.7061939978306868	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
sciplex3_a549_drug	A549 multiplexed drug perturbation	biological_replicate_holdout_1_vs_1	Altretamine|dose=0.001		4	pgaa_w	70	5000	0.3	0.21	0.09	0.8383202969109929	0.8423078788005073	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
