dataset_id	platform	split_strength	analysis_unit	method	median_observed_overlap	median_pseudo_overlap	median_specificity_margin	n_repeats
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Carm1	absolute_mean_shift	0.13	0.04	0.11	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Carm1	pgaa_h	0.05	0.04	0.0199999999999999	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Carm1	pgaa_w	0.13	0.04	0.09	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Carm1	welch_abs_t	0.05	0.02	0.0399999999999999	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Cbx3	absolute_mean_shift	0.1	0.04	0.04	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Cbx3	pgaa_h	0.04	0.04	0.0	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Cbx3	pgaa_w	0.14	0.05	0.09	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Cbx3	welch_abs_t	0.03	0.01	0.03	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Cebpa	absolute_mean_shift	0.26	0.03	0.24	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Cebpa	pgaa_h	0.04	0.05	-0.01	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Cebpa	pgaa_w	0.25	0.09	0.1999999999999999	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Cebpa	welch_abs_t	0.15	0.01	0.13	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Chaf1a	absolute_mean_shift	0.14	0.06	0.08	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Chaf1a	pgaa_h	0.03	0.02	0.01	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Chaf1a	pgaa_w	0.15	0.07	0.0799999999999999	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Chaf1a	welch_abs_t	0.09	0.01	0.08	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Chd4	absolute_mean_shift	0.14	0.04	0.11	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Chd4	pgaa_h	0.06	0.02	0.03	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Chd4	pgaa_w	0.18	0.05	0.13	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Chd4	welch_abs_t	0.07	0.02	0.07	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Chmp2a	absolute_mean_shift	0.12	0.07	0.06	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Chmp2a	pgaa_h	0.06	0.04	0.02	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Chmp2a	pgaa_w	0.14	0.07	0.0699999999999999	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Chmp2a	welch_abs_t	0.04	0.01	0.0199999999999999	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Crebbp	absolute_mean_shift	0.17	0.06	0.1099999999999999	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Crebbp	pgaa_h	0.03	0.04	-0.03	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Crebbp	pgaa_w	0.19	0.06	0.1	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Crebbp	welch_abs_t	0.09	0.01	0.04	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ehmt1	absolute_mean_shift	0.11	0.03	0.08	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ehmt1	pgaa_h	0.04	0.02	0.02	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ehmt1	pgaa_w	0.13	0.05	0.07	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ehmt1	welch_abs_t	0.06	0.01	0.03	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ehmt2	absolute_mean_shift	0.1	0.06	0.05	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ehmt2	pgaa_h	0.04	0.02	0.0	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ehmt2	pgaa_w	0.12	0.08	0.05	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ehmt2	welch_abs_t	0.03	0.03	0.01	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ezh2	absolute_mean_shift	0.19	0.05	0.15	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ezh2	pgaa_h	0.03	0.04	-0.0099999999999999	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ezh2	pgaa_w	0.21	0.06	0.15	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Ezh2	welch_abs_t	0.07	0.01	0.06	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Gltscr1	absolute_mean_shift	0.05	0.05	0.02	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Gltscr1	pgaa_h	0.03	0.03	0.0	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Gltscr1	pgaa_w	0.08	0.06	0.03	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Gltscr1	welch_abs_t	0.01	0.02	-0.01	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Hdac1	absolute_mean_shift	0.09	0.04	0.04	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Hdac1	pgaa_h	0.04	0.02	0.02	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Hdac1	pgaa_w	0.1	0.05	0.05	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Hdac1	welch_abs_t	0.03	0.02	0.02	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Hdac3	absolute_mean_shift	0.19	0.06	0.15	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Hdac3	pgaa_h	0.04	0.05	0.0	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Hdac3	pgaa_w	0.17	0.07	0.13	5
lara2023_bone_marrow_crispr	Mouse bone-marrow transplant CRISPR-Cas9	recorded_timepoint_holdout_1_vs_1	Hdac3	welch_abs_t	0.11	0.01	0.1	5
liang2023_liver_organoid_crispr	Mouse liver organoid CRISPR-Cas9	recorded_sample_holdout_4_vs_5	Arid3a	absolute_mean_shift	0.41	0.09	0.15	5
