dataset_id	platform	split_strength	analysis_unit	excluded_feature	repeat	method	n_per_group	n_evaluated_features	observed_top_k_overlap_fraction	pseudo_top_k_overlap_fraction	specificity_margin	observed_all_feature_spearman	pseudo_all_feature_spearman	split_seed	sampling_seed
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	2	pgaa_h	70	5000	0.04	0.04	0.0	0.0415316063337603	0.0115870956105532	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	2	absolute_mean_shift	70	5000	0.38	0.08	0.3	0.1871731231413857	0.0646137777440584	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	2	welch_abs_t	70	5000	0.14	0.04	0.1	0.1065779671616765	0.037870858925561	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	3	pgaa_w	70	5000	0.37	0.03	0.3399999999999999	0.2996993955047469	0.1963698389202193	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	3	pgaa_h	70	5000	0.03	0.03	0.0	0.0336477465802054	0.0374613032117997	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	3	absolute_mean_shift	70	5000	0.36	0.05	0.31	0.1379044789153471	0.0299875788038213	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	3	welch_abs_t	70	5000	0.11	0.01	0.1	0.0741304445261134	-0.0126035457367468	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	4	pgaa_w	70	5000	0.4	0.01	0.39	0.3031966413729725	0.1887848524700483	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	4	pgaa_h	70	5000	0.02	0.02	0.0	-0.0161231264400213	0.0068961473990539	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	4	absolute_mean_shift	70	5000	0.41	0.0	0.41	0.1643043273837762	0.0288156985522352	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATP5C1	ATP5C1	4	welch_abs_t	70	5000	0.13	0.02	0.11	0.0991020959463545	-0.0030365202498251	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATXN7	ATXN7	0	pgaa_w	70	4999	0.15	0.09	0.06	0.2635576643843428	0.1623723408385096	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATXN7	ATXN7	0	pgaa_h	70	4999	0.03	0.01	0.0199999999999999	0.0284644870230751	-0.0043371593182058	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATXN7	ATXN7	0	absolute_mean_shift	70	4999	0.1	0.07	0.03	0.0650573474723866	0.0065502377797492	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATXN7	ATXN7	0	welch_abs_t	70	4999	0.03	0.02	0.0099999999999999	-0.0023854131211541	-0.0192459221265259	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATXN7	ATXN7	1	pgaa_w	70	4999	0.13	0.08	0.05	0.2561536024433254	0.2008053642997893	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATXN7	ATXN7	1	pgaa_h	70	4999	0.02	0.03	-0.0099999999999999	0.0160249264148028	0.0230740700172034	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATXN7	ATXN7	1	absolute_mean_shift	70	4999	0.14	0.08	0.06	0.0700190279213133	0.0450975814904995	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
tian2021_ipsc_neuron_crispra	Human iPSC-derived neuron CRISPRa	experimental_batch_holdout_1_vs_1	ATXN7	ATXN7	1	welch_abs_t	70	4999	0.05	0.02	0.03	0.0188977494422989	0.0082061954291557	pgaa-cross-platform-dual-gate-v2	pgaa-cross-platform-matched-controls-v2
