gene,score
SIGLEC7,6.005289015245217
CXCL13,6.000831622901566
GP9,5.989662676205481
TRAV41,5.988382655426646
APLP2,5.984921887080499
KIR3DL2,5.97604111770469
CLEC4E,5.9687522292713435
AQP9,5.955726664537816
TRBV5-6,5.955180264723837
AC093010.2,5.947806683652107
VCL,5.943768610035887
AGPAT1,5.941139849298527
TRAV1-1,5.9095803030331835
GRAMD1B,5.900208477909453
NT5C3A,5.895024389145851
KIF2A,5.871711481934573
FCRL3,5.871533530082167
GUCY1B1,5.87118323394875
ANKRD36C,5.868321339834294
TRGV7,5.866938158508066
GASK1B,5.864734932497237
CMIP,5.855201379728835
MTURN,5.851960697094448
AC017002.3,5.832872652665295
TRBV6-6,5.8296691197409425
IL17RA,5.7929918576077
LRMDA,5.781228745939511
ALS2CL,5.780275055649509
NECTIN2,5.770920963690474
AC104695.4,5.764554404059354
RNASE2,5.763008098989557
TRBV10-3,5.759449655013465
NPL,5.7306336986391
RSU1,5.695926064250533
TRBV13,5.683143308192232
TLR2,5.6755275211102125
GNG4,5.67422258980858
ATP9A,5.673363012203154
KLRC2,5.671316385246649
CD302,5.66229421042816
AC007448.4,5.642450145383145
TENT5C,5.617440918862037
HECW2,5.61619397964763
ZNF208,5.612834394994347
IL3RA,5.594381465175371
CATSPER1,5.583919189248652
GAS2L1,5.580984800253551
IFI27,5.570111802897545
NCKAP1,5.568628374739828
ATXN1,5.5589380567852
BRI3,5.555534490111994
AC108879.1,5.5427748334354865
WIPI1,5.528100131418205
AL135818.1,5.516016475705756
TREML1,5.515028767165714
TRIM58,5.513252722744536
AC036108.2,5.480003140238754
MYO3B,5.475723101539494
CEACAM4,5.475193135308285
TNIP3,5.472811983900306
MRO,5.471567264758983
IL4I1,5.4714386404956485
PTPRJ,5.459055032586212
FPR2,5.4588377775292
NLRP12,5.447628351982643
SAMD4A,5.446616899098195
MAP3K8,5.431761973245206
TRAV26-2,5.418054129474644
SIK3,5.416839076364433
CMTM5,5.403528442605028
MEGF6,5.393970696631385
PLA2G12A,5.392299415631971
XK,5.376957991785111
PAPSS2,5.374984561516039
PDCD1,5.369809740599182
KLRC3,5.357463778245323
DLG4,5.347073817993833
TRBV5-4,5.3409349439687475
TRBV12-3,5.314910606052283
AL365255.1,5.308653417340977
TNF,5.297516837402427
KCNK5,5.286201804818074
ADGRL1,5.285807185456104
CD38,5.28533034697251
WDFY3,5.28152937467956
TRBV12-4,5.28120215820824
TCN2,5.274682833325109
TRBV11-2,5.2696142860099675
TRBV4-1,5.260990488946187
AC010175.1,5.254768660729295
ARAP3,5.252050679147959
AC005280.2,5.250721579771909
SOX4,5.23289934223108
FCAR,5.225038783337435
AIRE,5.2013201306059305
LINC02605,5.187380322170515
LTB4R,5.187170396725889
TRAV10,5.181546055668301
CD300LB,5.1779266997024305
MMP25,5.160710077976952
C5AR2,5.158660905027294
PROCA1,5.151151544888788
G0S2,5.1474548232220405
KIFC3,5.142768319527312
KLK4,5.135749798230914
PTGIR,5.120327251358034
TRBV3-1,5.12027730694764
SERPING1,5.113957914686753
LILRB1,5.090241303808784
CLDN5,5.088246379048259
TMEM40,5.088097781903889
NUAK2,5.085497125343354
CPAMD8,5.072826088485733
KCNMA1,5.070787490536327
KCTD12,5.051048010546966
HIST1H3J,5.050637521231752
SLC20A1,5.045843092956981
SPECC1,5.045628567678232
ZNF503,5.0251044746742215
RASSF6,5.019475791164392
KCTD7,5.001221936191246
AL034397.3,5.0010824265558975
CASP5,4.999665560528004
ALDH3B1,4.984248893912374
CNTNAP2,4.962772907800133
CCND2,4.93484057673696
SENCR,4.928037418969553
OTUD7A,4.925683829927722
CD9,4.910252853351739
GP5,4.909326412687964
DOCK3,4.906583353277877
HECW2-AS1,4.90063999732832
CDO1,4.899719113634781
RGS10,4.8886705210172074
AC011472.2,4.879366556238003
PAFAH2,4.876604233234077
CRISPLD2,4.871227294609182
NFKBIZ,4.868337168705734
NT5M,4.865319954214402
RAB42,4.857953857604797
LRP12,4.841103026474903
CLEC10A,4.839516653620483
ENOX1,4.820302334010223
CXCL8,4.818554710966754
ASAH1,4.806377312686843
SLC4A4,4.806221197455433
LANCL3,4.805097023226119
SASH1,4.797521538369027
TRAV20,4.791818183790484
FAM20C,4.786086770903561
VCAM1,4.78362658660359
PSD3,4.777223132574655
TRAV8-1,4.760340418827887
PF4V1,4.759612674327076
TRBV21-1,4.746455525842527
FOSB,4.738090762090084
TBC1D8,4.735813297764558
HIST1H4B,4.735147084607898
UBXN11,4.7236038909827816
PLA2G7,4.720100948688987
DAB2,4.717717995180855
RGPD2,4.7166789014596935
CYP27A1,4.700696148716845
HEMGN,4.68722669902803
PNMA1,4.67970319196
A2M,4.667448227385273
GMPR,4.657113313135236
IKZF2,4.62450744394489
EVA1B,4.617945023215016
PTGS2,4.615272045163227
WARS,4.601429432747885
PLA2G2D,4.599238864808396
PLB1,4.599016102622013
NEFH,4.598779415861698
LUCAT1,4.595054528052538
TRAV24,4.586642582437834
MCEMP1,4.582142880577268
HCAR3,4.580852041310695
AP000692.1,4.5679795022022684
TIMD4,4.561088601522011
MAX,4.5509187286341675
TRDV2,4.547867293022811
KIR2DL3,4.5462162081627495
LAMA2,4.545754033742174
FTH1,4.530577831353674
NPR2,4.518668598996079
TRAV36DV7,4.499390966950357
ITGB3,4.496009269507696
GPR35,4.471810027834542
LINC01637,4.471669153761178
CHST13,4.466001651266283
CAPS2,4.445886199902167
AC011815.2,4.44572619595886
IGFBP6,4.430894805916689
C11orf74,4.429015055449475
FN3K,4.417179812366634
AC005076.1,4.394486103616075
BAIAP2-DT,4.383695962826402
IRX3,4.3697728544867065
LINC01281,4.367523388494409
C19orf33,4.356431725041522
IFIT3,4.355742480928929
CDC42EP1,4.352728337059043
OLIG1,4.352278467736882
TRAV35,4.350274981826593
C2orf88,4.343153780540171
AL353708.3,4.336555986226781
FXYD6,4.3356346518934705
PTCH2,4.321665888518438
IFI44L,4.317100333284993
KIR2DL1,4.308584618079245
SCG2,4.299090114021742
TSPAN13,4.294896349171935
AC008403.3,4.2881769449788045
SPAG5-AS1,4.276479323380746
AC008875.2,4.275223215042819
BICDL1,4.262558919196222
RAMP1,4.260876318870779
NFKBIA,4.260585807006344
CCL22,4.247314845908491
AC008875.3,4.244622657090094
RORB,4.236571051030955
MBOAT2,4.226817749006025
AL137857.1,4.224586380388722
CYP2S1,4.210857871688512
TRBV11-3,4.206516325382247
S1PR3,4.202412714818491
TRAV40,4.202045203606926
ASIC1,4.2018907680807915
ZCCHC12,4.198616635106832
FAM157C,4.1948018246481205
HIST1H2AB,4.18868284537659
KCNMB1,4.186733446953929
CYBB,4.18517049524529
Z82206.1,4.176884708646511
SMAD1,4.175923170803686
TRBV10-1,4.163230244076577
ADAMTS17,4.154772325810037
TRAV39,4.143259783067221
CAVIN3,4.1311062616074254
AL157392.3,4.1285140104840075
LINC00426,4.1245062833669675
ACTG2,4.116411690082389
JAML,4.094892479188115
CLEC4D,4.085359656910694
KRT1,4.067199591788797
LYPD2,4.06508285678719
ABO,4.063573084833495
TLR4,4.058039715906913
S100P,4.052125096454929
EFNB1,4.044523518835319
CCDC78,4.0371935601097
AP003900.1,4.031948990665838
AL157813.1,4.023853748887933
ESAM,4.010426153688547
TRBV30,4.006533322848925
NID1,3.999486893571169
HDX,3.9945089638604454
IGF2BP2,3.9856836217261242
AL359834.1,3.9830065940199457
AATBC,3.9664929688741233
WWTR1,3.961105690942877
AC116366.2,3.9564607138806127
GLB1L3,3.949753563513698
CSF1,3.9495367697398835
LINC00612,3.948496657737175
AC116366.1,3.945683731024358
TRBV7-4,3.939235412528768
ADM,3.9270206516461093
AL731557.1,3.9158733112486583
GP1BA,3.90562830419339
CLIC5,3.9022618646055878
AC007686.3,3.890445758677291
PHF21A,3.8820800004745823
IGHA2,3.8770108249310105
LTB,3.86736148074945
DSC2,3.8335522656203853
ATP8B4,3.8322623055559775
ARHGAP32,3.8314906911618
LINC00989,3.8314186804881434
LIPC,3.8306906511144354
AL109615.4,3.8263011077981437
VSTM1,3.8233972383793606
LIN7A,3.820995208418447
CLIP2,3.8169723853781847
P2RX1,3.811050610687031
SLC38A2,3.8107467198200196
ID1,3.807652979046042
PRSS57,3.8064461674281738
C8G,3.7937611775057913
MAPRE2,3.7924848676137217
IL6ST,3.7834159400744025
JCHAIN,3.7784272421464964
GPR162,3.7571919884828695
PTPRG-AS1,3.7518641977270715
PDZK1IP1,3.749343640451252
FAM198B-AS1,3.7475087724437164
RIN2,3.734594228882011
GNG11,3.7283104118745114
SCN1B,3.7272600512090426
CYTOR,3.7214605890362678
TNFSF4,3.7213735823178706
CALY,3.720209939019303
CCDC88B,3.7199826287933466
SMOX,3.715185161188103
SCARB1,3.696055802988148
AP001189.1,3.694789390874487
ALOX12,3.6943852481748047
TGFB1I1,3.68502632738494
MYO7A,3.679287957724092
TMEM220,3.6739298463950933
ARHGAP6,3.6716707998620293
AC123912.4,3.671309616751099
TRAV30,3.6609846475440158
PIK3R6,3.6577832342329253
ANKRD31,3.651082544937665
FRMD3,3.647988303965727
NEXN,3.6434229780468934
LINC01260,3.6423310638896185
HIST1H3F,3.640588189949324
DNAJC6,3.6390400134607255
PPP1R14A,3.6370052660668266
HSPA12A,3.6295124542685766
GFI1B,3.6285466361878256
RGS4,3.6257391228543514
KALRN,3.622435065201026
VENTX,3.6224152421716305
CCDC149,3.6220086156243725
TNNT1,3.6160286436108953
PGLYRP2,3.613546788425794
NTNG2,3.6131150202090208
AC008494.3,3.603175071959979
FOLR3,3.594589362858955
TRBV6-4,3.5888141861428915
LAMP3,3.5858593445903844
HIST1H2BO,3.5807898590309444
HBA1,3.5683241000526653
TMEM150B,3.56676797713742
SEMA6B,3.5588015901365755
CD109,3.5586351550977504
AL359979.2,3.5583697029114023
TUBA8,3.5496014628278574
PTPN13,3.541949678107821
ANKRD50,3.538598686076991
RHOB,3.533329543635845
GOLGA8O,3.5325450892582757
LGALS12,3.522081828419467
MAP1A,3.519299113725633
CHST6,3.5151639756951343
HIST1H2BB,3.5145853163858907
AC006058.1,3.513007041750256
LY6G6F,3.476531042493424
ENHO,3.4723736613847005
EREG,3.4614704199795376
GARS-DT,3.449346295194744
TRBV7-7,3.4458917725621325
GPAT2,3.4372629680544984
AL390066.1,3.425898950120466
SNTG2,3.4139747313654367
LINC01011,3.4102909769212144
DIP2B,3.4038795732715004
MS4A14,3.4012568023520715
AQP10,3.400181580885942
FRMD6-AS1,3.397274391000728
DNAH1,3.395161842755476
RNF217,3.3951183626110097
PACSIN1,3.3674984530175727
GP6,3.3671679286146947
PDGFA,3.359430911900542
C1QB,3.3507256115945547
AC111170.2,3.3192319182493004
AC008115.3,3.316955873523764
HBG2,3.300244630791693
TMEM158,3.2956124285048025
CXCL5,3.286427794284221
ISYNA1,3.270094952318726
CLEC1B,3.2600919905349213
MARC1,3.2420360438102316
SAP30L-AS1,3.2290111807012516
FGR,3.2283655826046194
BEND2,3.2205683569138888
AC007952.4,3.204522172049859
DOK6,3.201265687482832
AC006058.3,3.200235565851822
AL355916.2,3.1981780194806375
MLH3,3.1964739485141735
TYMP,3.1903152529734413
ASAP2,3.1649558776822677
MAP3K7CL,3.1636778850024245
AC092068.2,3.154743497925169
PROS1,3.146313908743452
AC097634.1,3.145907909301105
NCF2,3.139137370508908
IGHV1-3,3.12118809150326
ZNF540,3.119370458731071
CD68,3.1126002559873935
WNT10B,3.111423025669703
TPM1,3.103489007657339
STEAP4,3.0956279124235553
TRBV23-1,3.0928649238071597
TNS4,3.0887780180164084
HBG1,3.0740200080915465
TRBV24-1,3.0717635518084863
ABLIM3,3.0649583493012575
CCDC144NL,3.0647069229162094
THBD,3.0558858879009367
LINC01146,3.0443086957626155
LINC01800,3.0426117117787608
RAB6B,3.039408231917654
STX1B,3.0255970915920862
LINC01238.1,3.0246692376367643
LCN2,3.023482682921904
AC108463.3,3.0196784398004897
AC147651.1,3.0189115941916156
JAM3,3.0155032009874314
MX2,3.0140115297273042
LRRC25,3.010453122605631
MEIS1,2.986491245518904
REEP6,2.9863229334720427
CAV2,2.9760493502140752
LINC01521,2.973503312488516
PDE5A,2.969371571799559
AMH,2.969176022575858
IFNL1,2.96651192912629
CPM,2.95895249614198
LILRB3,2.95733909014246
PRLR,2.9448808943271327
GNAI1,2.930579498340904
FRMPD3,2.9300259666706334
FAM110A,2.9249560581585548
CPED1,2.9239676946456212
ST3GAL6,2.9159299139439163
BMP6,2.9070956261452006
ACRBP,2.9039876991787312
RASD1,2.9036190402916198
FHL2,2.8907309875234604
LGALS3,2.8855974006945337
CHI3L2,2.8806994328310433
TRIM17,2.8755614787984065
LINC01220,2.875356322984874
LINC01341,2.8643769376935952
HIST1H2BC,2.8595856839138487
LINC00891,2.8590759422729204
AL359513.1,2.8560212172967714
CTDSPL,2.8477122069040655
C19orf38,2.8433536468534677
LEF1,2.8392204826442193
AC117382.2,2.828554566737195
PEAK3,2.812781559884878
SPNS1,2.8127279656125155
AC110769.2,2.812451646486099
SPINK2,2.799075911621224
AL117335.1,2.7939980068761088
MYLK,2.793887623877854
AL137060.3,2.7927459709342295
VNN1,2.7916621047827728
SGMS2,2.7867514193567047
FOXD2,2.78460943205404
TRBV29-1,2.7789194575216305
PGD,2.752756650253425
SLC45A1,2.749822699195623
AC009951.6,2.7467999605241937
MNDA,2.7448335438029354
FRMD5,2.73418911662416
FAM13A-AS1,2.7271862178629016
NDUFV2-AS1,2.716454611123093
C1QC,2.7147382768153037
AP003068.2,2.7112680714428175
LINC01355,2.7097389970375754
THRB,2.7046462731430285
LRP3,2.701473572805185
AF111167.2,2.701186229201165
ZNF252P-AS1,2.6985190397685477
NEAT1,2.691548980007097
NORAD,2.689843885473795
TRIM73,2.688015756740583
RIPOR3,2.687818115987741
GIPC3,2.6742587416828005
AATK,2.665483832212375
FAXDC2,2.6444864226828657
AC090409.1,2.64297077427182
MAML2,2.6418772980345255
DNM3,2.6378345600148325
P2RY11,2.6217715037029583
FRY-AS1,2.610004691939789
TUBA1C,2.6024427446688367
HGD,2.599111975876782
AC104530.1,2.5862989999620485
ITPRIP,2.5836617081774107
AC103591.3,2.5818643834634294
LINC02193,2.576301199292363
ADGRB1,2.569613810248025
HIST1H2BG,2.5679509400808764
SESN3,2.5668402909790693
HIST1H2BF,2.5517239861441294
CETP,2.540469574666386
SEPTIN11,2.5288721959940625
AC246817.2,2.5210764474669225
GNAZ,2.5139717849748893
TBXA2R,2.5108461797526136
HIST1H3A,2.505348773319471
LRRC69,2.495807304500109
INAFM2,2.4948843313742253
AL109809.5,2.4888186546579623
TRDV3,2.4785977519020017
AL121672.2,2.4698225960714497
SAT1,2.4694407455525678
LYG1,2.4690491081117814
LGALSL,2.4623916871202374
GSTO1,2.460394191689964
NFIB,2.4557778623759874
PHF21B,2.4506283810864664
ZNF80,2.4456599747337338
TIGIT,2.4385367254056414
AL022311.1,2.433772058221821
PMP22,2.4235484965040204
MPO,2.417332743483599
TAL1,2.3820588843017796
GTPBP2,2.3700490132041883
AL096701.3,2.349309913144882
AC008763.1,2.3362186680268655
IFRD1,2.335727368522857
PVALB,2.3331772599773553
HIST2H2BE,2.323980963067106
AL158055.1,2.323419256596456
ATP6V0E2-AS1,2.3192906098024704
INKA1,2.31144746693402
ABCC2,2.3083550040720624
CBLB,2.299924307525442
COLQ,2.289235992351429
RPL32,2.285786789064218
KANSL3,2.2806314569557498
MATN1,2.2714597153444767
ARHGAP18,2.268586185348913
AL355075.4,2.2656402908862945
LINC00654,2.2488384216170245
AC127502.2,2.248325252288428
SMIM5,2.245897635135494
IGFBP2,2.2334319873235287
ASCL1,2.230528617147131
TOX,2.224495064548122
AP001033.3,2.213079133114514
C1orf162,2.211689267385531
AC016683.1,2.1716911084386146
AC119403.1,2.1699170061342787
ANKRD33B,2.1572318340483028
PIEZO2,2.1569242106960544
AL049840.4,2.151723133519137
PHLDA3,2.1516433625261615
MARVELD1,2.1490704258046325
POU5F2,2.1466710975540213
HIST2H2BF,2.142760588189506
HIST1H2BN,2.142165016753274
AL359710.1,2.1421506436290243
AL662884.3,2.128144207316833
BLVRB,2.1266930125823174
NAMPT,2.1248507737346602
EPAS1,2.122668922874129
LEPROT,2.0937327722152363
AGBL3,2.074065193736221
GOLGA8H,2.0664215140466915
IGFBP4,2.057181139512488
CA2,2.0560711484526366
PNMA8A,2.050569752788199
OSBP2,2.0418817588915843
PTCRA,2.037476181617173
PROSER2,2.026621205923097
HIST1H2BE,2.0234217939657935
SSBP2,2.0153952896115346
ENKUR,2.014692719303297
NTN5,2.0087126457109146
PLA2G4B,2.0078356943944065
KLHL34,2.007573703585291
LGALSL-DT,2.0045957203012623
AC008764.7,2.0041971336802593
ZMYND10,1.9802617201147432
PPM1K-DT,1.9725917019435877
FGF2,1.9707822954292715
DNM1,1.9692025683653627
LINC01088,1.964812563207668
CXCL10,1.956405447485626
HMGB2,1.9530886212948972
AC104653.1,1.9420714498978235
PGRMC1,1.938990340021261
WDR37,1.9243067547099586
EBLN2,1.921451689913752
MIR3945HG,1.9161064493259417
AL161457.2,1.9069471161145402
GPX4,1.8923938713438184
VSIG8,1.8893829057098384
BACE1,1.8840967281163346
CTRL,1.8821382170002603
AC114811.2,1.8819995931466789
SRC,1.8810281823363013
AC018695.6,1.8809681898228645
IGKV2-30,1.8799850739790291
CTLA4,1.8799368728995718
ZFHX3,1.873293116292724
ULBP3,1.8549970166705179
LINC02158,1.8401552574810776
CYP1B1-AS1,1.8393308182207027
AC004069.1,1.8375664121812372
AC104389.5,1.8332499912411535
IGHE,1.8158618773027637
LGALS1,1.8146486600698073
AC016405.3,1.796981758980493
AC239799.2,1.7892236228554614
LINC01970,1.7878026289244988
JAG2,1.7872424031908678
AC093535.1,1.781544704171612
PRDM8,1.7730564776555866
SLC6A16,1.765790787342412
AL445524.1,1.7621354017217647
CATIP,1.7548261695328966
MFSD1,1.7544654007898925
TRBV5-5,1.7507664574504356
AC139149.1,1.7448406535233467
HIST2H3D,1.7433031653385522
CCL3L1,1.7425836686879042
CCDC15-DT,1.740653354166531
FOSL1,1.7382583003838774
SLIT1,1.71252656426158
PCSK6,1.7067094496030608
INSL3,1.7059326988296202
FGD4,1.7049807691852
TUBB3,1.7042225594547113
C8orf37,1.6994834181059522
CH25H,1.6876142135550865
TTC7B,1.6870394940331885
ANKRD9,1.6817466403150843
AL391095.1,1.671317372465233
AKAP12,1.6701454585243116
CD70,1.6608966070794602
RNF24,1.658450565262161
CDKN2D,1.6450161111294697
VNN3,1.6395794053103363
SDCBP2,1.637334733066021
CCDC17,1.6251579182771918
NOTCH2NLC,1.6228808774168682
Z95331.1,1.6219890020704455
MFAP3L,1.6159204700441157
SERINC2,1.6124266713241107
TUBA4A,1.60892133902084
Z93241.1,1.5995744586470495
RCAN2,1.5972424103818308
AL049557.1,1.581528035808734
GUCY1A1,1.5734880474809505
MCF2L,1.572981129501946
RAB44,1.57178202241949
AC023024.1,1.569988090326743
SPATA1,1.5637728791923369
MARCH2,1.5545362420031998
DND1,1.5537829085694
HOMER3-AS1,1.5449616220295201
SLC39A12,1.5381438696013665
CLTCL1,1.5342765007637367
CMTM2,1.5213182217658139
AL031772.1,1.520393902229148
AC008569.2,1.5196205646451537
AC006946.3,1.5161069988154185
CTTN,1.5084852483722746
AP002982.2,1.5073022170120471
CDHR2,1.5040738867554433
AC020658.5,1.5006919206865563
MT1G,1.4860747147836293
AL138824.1,1.4849251345302343
MSR1,1.4825564242548397
AP000487.1,1.477933302972761
C10orf95,1.476400939325965
PDIA2,1.474458976590451
RASGRP2,1.4720301249915326
RERE-AS1,1.4712540439763193
AC016737.1,1.4691017201273093
AC020659.1,1.4528726537644214
IQGAP3,1.4525467391635283
ZC3H12C,1.4500330269114494
DEPDC1,1.448652927565284
AC009093.2,1.4436660117363425
EGFL7,1.4436244145132051
NRN1L,1.442495738453014
SPEGNB,1.4405103159122759
MYC,1.4394271752846066
AC011726.3,1.4392419409507557
GPX3,1.4253096770841622
TNNC2,1.424413878106943
ADORA2B,1.415764721219797
SMIM18,1.4152125357113747
AL109811.2,1.4149146073554115
GRHL1,1.4131735155284857
ASAP1-IT2,1.4117595667487537
RHOXF1,1.4076383632548959
MOB1B,1.3984730032742352
ADRA2B,1.3971472111300873
RAPH1,1.3934455103304082
LSMEM1,1.3879675971778787
AC130895.1,1.3836004840095695
TST,1.3741857701511846
AC099489.1,1.3651522441834627
AL096794.1,1.3573576251294521
AL096677.1,1.349812484342667
CASC2,1.3398685658217264
AL117344.2,1.3396477573595726
AC104564.5,1.3382843929306942
AL359962.3,1.33287205705131
AC112484.1,1.3264205788659031
MUSTN1,1.3245161522549571
HIST1H3H,1.3232499659406791
DCXR-DT,1.3205807535283614
HIST1H4E,1.3196460819851283
AC051619.8,1.3194189957687956
IFIT1,1.319303922115039
CST6,1.3181249444145762
AL353748.3,1.3168397707462964
LILRA6,1.314454400469227
FO393414.3,1.3111137151702936
TM6SF1,1.3107565082014412
AC021148.2,1.3062879876060447
GFPT2,1.3010052564624317
ODF3B,1.2967070140895995
ADAM8,1.2872638186063163
AL627309.5,1.286278007010238
ISG15,1.2850049573156892
FAM184B,1.2825494494873284
GABRR2,1.2792457368323236
LCN8,1.2715123071009558
B4GALNT3,1.2704830303766381
AP000866.2,1.2680699018451358
ARG2,1.263453431817
AC007342.1,1.2561715552663044
SPHK1,1.2524111285711448
RPA4,1.2523992041439753
HIST1H4L,1.2470045659252227
MSANTD1,1.2347224722822085
MYEOV,1.228796923639385
AC108066.2,1.2253364852101205
MINDY1,1.2111396995882846
AL359397.2,1.2103372743710268
RMRP,1.2091656359485214
IDO1,1.1990852359812882
SAMD14,1.195140679855834
CCDC183-AS1,1.192075464670706
HIST1H2BL,1.181812445293547
ANO9,1.1691852280623396
KDM2B-DT,1.1669664777173787
MIR302CHG,1.1663750182724593
AC010359.3,1.165874989200032
AC103858.3,1.1651297772880307
SHROOM1,1.149665938260414
AC027319.1,1.1406876378088933
MBNL2,1.1399122574410931
AC092159.2,1.137115511749234
KAZN,1.1332355500095184
HIST1H2BJ,1.1273621529528144
SDK1,1.1263576652309142
C2CD4D-AS1,1.1247556904695568
AC005899.7,1.1228809332744072
EPOP,1.1192744486058928
ZNF460-AS1,1.1125902558204661
TET1,1.1119440575643
AC010240.3,1.104530014391229
AP000240.1,1.0940980725716554
AC026471.4,1.085548068284141
AC010632.2,1.0720766042176195
IGLV1-47,1.0719465485503425
MRPS30-DT,1.0690008778302496
CXCL16,1.0646514056009517
TMEM266,1.0616565070245054
TAGLN2,1.0559690001047426
AP006284.1,1.0463550566340065
AC009299.3,1.0433851236931497
VTI1A,1.036474832691218
GPR152,1.0304047190824448
PLEC,1.0289143873720632
AP000640.2,1.0141750624374497
F12,1.007602474636745
PTPRN,1.0074055809980071
AL160291.1,1.0051329757871532
AC009060.1,0.9792711593615457
AC036214.2,0.9769798266061379
APOE,0.9728042859249447
SLC9A3-AS1,0.9697018189750087
AC010999.2,0.9694131122726171
ZGLP1,0.9623828227395179
AP001033.2,0.9584465763462958
CDKL2,0.9577341341676106
AC124283.1,0.9549850181996709
SLFNL1-AS1,0.9513792559949257
ATP2B1-AS1,0.9421898425875513
IER3-AS1,0.9414988632062853
PXDC1,0.9401292342948874
AC106795.2,0.9280626564440574
PM20D1,0.9276570986410628
AL023803.3,0.9222184814935583
U73166.1,0.9120452845425018
SPIRE2,0.9053007702911032
AP001033.1,0.9019939230909415
AC009948.3,0.9012738720401373
AC021851.1,0.8962559381599815
ZNF385C,0.8960477155887294
CD151,0.8935246896731552
AC008750.2,0.8933961855860528
LINC01144,0.8904326537812655
LTBP1,0.8874878303499574
AC010536.1,0.8868871026635432
RBFADN,0.8815479400288884
IQCD,0.88140949290449
AMDHD1,0.8797141560811094
AF213884.3,0.8770361607421377
AC007216.3,0.8734377026885826
UPK3BL2,0.8673729088905027
AC091814.1,0.8488500298361669
SLC25A27,0.8442598991228609
AC008760.1,0.8433270587139132
ACTA2-AS1,0.840145048994796
MYH3,0.8314162423482881
HBB,0.8294208209856069
AC016831.1,0.8266086789956195
AL512625.2,0.8264554502391165
LYPLAL1-DT,0.8255772685186835
AC009996.1,0.8116848249781897
AC021127.1,0.8108304485855835
CLDN1,0.8042550540725482
AL121672.1,0.8016097294512002
AL139317.3,0.7926289998287415
TG,0.7916587821922252
AL136038.2,0.791446154660106
AC016575.2,0.7909289414451848
STX17-AS1,0.7854396116035676
CIRBP-AS1,0.7839543411375196
MT-ND5,0.7832248013202009
ACKR4,0.7830325809672272
RPS6,0.7824488809772265
AC104472.4,0.7774034804760941
MBNL1-AS1,0.7748053206855149
AL596202.1,0.7677127842078479
AL132639.3,0.7657470860192032
CR1,0.7648009460616984
GNA11,0.7616691515053072
PANO1,0.7505085359676206
HIST1H2AK,0.7497761019323607
MSS51,0.7429050763376671
AC139019.1,0.7399740937518297
LMNA,0.7265688117624847
ZBP1,0.7241269412172457
C1orf198,0.7188053056996019
ELOVL7,0.7008595748597318
MIR378D2HG,0.6988906364683294
AL136295.17,0.6987831373635857
WDR19,0.6977769774063426
ST7-AS1,0.6967898340765871
FMR1-IT1,0.6966087568363681
AC005632.3,0.6870593284202136
AC114947.2,0.683199215278835
SELP,0.6779151277289377
AL928970.1,0.6722191941587852
TMEM86B,0.6618046029875558
RSPH9,0.6607611653886312
AC002553.2,0.6522172049768674
AC019080.1,0.6499756308629239
MIA,0.6439850735970268
AL008721.2,0.6431062754319724
PAPPA,0.6384761061992165
MUC16,0.6326210404030005
BX255925.3,0.6263010174505524
LRRC24,0.6141813944044752
AL162171.3,0.6116566410570136
AC007262.2,0.5987865038992763
AL355483.3,0.5955966210550951
HIST1H2AE,0.5953429767602973
TSPYL2,0.5914484453922824
KDM7A,0.5895759562060798
AP002812.5,0.5816263225174356
AL356776.2,0.5777498312423627
DGCR11,0.5716120487347831
AL133245.1,0.5616766859659036
ADA2,0.5552062690604345
MYCN,0.5510497656534716
AC092164.1,0.5453638043371583
AC102953.2,0.5395104569322864
RASL10A,0.5350535337743223
PODXL,0.5344901987015995
SLC4A3,0.5321777798924565
AC090186.1,0.5256045485382859
AC010542.5,0.5129874861303702
STPG3,0.5125392863577246
AC253576.2,0.5114410947649709
TNFSF13,0.4967928555221845
UCN,0.49514327767804633
NPC2,0.49388007958337815
NPFF,0.4885104458816581
AC008395.1,0.48713862258808016
B3GNT4,0.48571876269535963
NME9,0.48525482951696436
HIST1H2BH,0.4851180949881911
DGKH,0.48082544326456694
LINC01727,0.47732373145985935
GSN,0.4636204686325819
AC008079.1,0.4633719856504308
AC010809.2,0.46041881252770417
MPP1,0.4571555872689067
AC006160.1,0.4445934248033711
AC116535.1,0.4418328553050007
AL603756.1,0.4398724651412641
UCKL1-AS1,0.43939510793641234
HCG27,0.42528926310596854
AC138207.4,0.418229962252788
AL353743.2,0.41495301878970897
AC090519.2,0.4122064385676663
AC087294.1,0.4114151926392761
LBX2,0.4111053510188175
AL391839.3,0.4033616629713677
SPOCD1,0.3993996302780305
AC008026.3,0.39931263240182074
PSAP,0.39394366287017707
FAR1-IT1,0.3809109909448981
AC096921.2,0.37441958742925974
MIF-AS1,0.3694614450122984
AC006059.1,0.3670587418339801
SH3BGRL2,0.3598934740440271
AL133227.1,0.3573173567222797
AL603783.1,0.34764701368525064
AC244472.1,0.3471685476487817
AC123912.1,0.3432038790732561
ZBTB37,0.3346019385485544
MEPCE,0.3343942079709612
MIR222HG,0.324956812076415
AC092119.2,0.30290974780628643
AL138820.1,0.28681628291258615
AC018638.7,0.2801203468019946
AL671710.1,0.27774903618531105
HIST1H2AD,0.26216380704160985
GLYCTK-AS1,0.2591672430074521
LINC00853,0.25703817536970763
RAPGEFL1,0.25688028970200083
